ID_PARTIDO,EQUIPO_LOCAL,EQUIPO_VISITANTE,GOLES_LOCAL,GOLES_VISITANTE,MI_JORNADA
646,Valladolid,Rayo Vallecano,0,1,68
647,Barakaldo,Sant Andreu,1,1,69
648,Cult. Leonesa,Cádiz,1,1,69
649,Gimn. Tarragon,Valencia B,2,0,69
650,Hércules,Rac. Santander,5,2,69
651,Mallorca,Elche,2,2,69
652,Murcia,Logroñés,1,0,69
653,Osasuna,Sabadell,1,3,69
654,Pontevedra,Valladolid,3,0,69
655,Rayo Vallecano,Sevilla,2,1,69
656,Tenerife,Córdoba,1,0,69
657,Barakaldo,Osasuna,3,0,70
658,Cádiz,Tenerife,0,0,70
659,Córdoba,Hércules,4,2,70
660,Elche,Rayo Vallecano,0,1,70
661,Logroñés,Sabadell,1,1,70
662,Rac. Santander,Murcia,0,0,70
663,Sant Andreu,Mallorca,0,1,70
664,Sevilla,Pontevedra,5,2,70
665,Valencia B,Cult. Leonesa,1,2,70
666,Valladolid,Gimn. Tarragon,3,0,70
667,Cult. Leonesa,Valladolid,2,1,71
668,Gimn. Tarragon,Sevilla,0,1,71
669,Hércules,Cádiz,0,1,71
670,Logroñés,Osasuna,2,1,71
671,Mallorca,Barakaldo,1,1,71
672,Murcia,Córdoba,1,0,71
673,Pontevedra,Elche,0,2,71
674,Rayo Vallecano,Sant Andreu,4,1,71
675,Sabadell,Rac. Santander,3,0,71
676,Tenerife,Valencia B,1,1,71
677,Barakaldo,Rayo Vallecano,2,2,72
678,Cádiz,Murcia,0,1,72
679,Córdoba,Sabadell,0,0,72
680,Elche,Gimn. Tarragon,1,0,72
681,Osasuna,Mallorca,1,1,72
682,Rac. Santander,Logroñés,3,0,72
683,Sant Andreu,Pontevedra,2,3,72
684,Sevilla,Cult. Leonesa,2,0,72
685,Valencia B,Hércules,0,1,72
686,Valladolid,Tenerife,2,0,72
687,Celta,Ath. Bilbao,2,1,73
688,Elche,Barcelona,1,0,73
689,Espanyol,Murcia,3,0,73
690,Las Palmas,Málaga (C.D.),1,0,73
691,Rac. Santander,Zaragoza,1,1,73
692,Real Madrid,Castellón,0,0,73
693,Real Sociedad,Granada,0,2,73
694,Sporting Gijón,At. Madrid,0,3,73
695,Valencia,Oviedo,2,1,73
696,At. Madrid,Valencia,3,1,74
697,Ath. Bilbao,Espanyol,1,0,74
698,Barcelona,Rac. Santander,0,0,74
699,Castellón,Sporting Gijón,3,2,74
700,Granada,Real Madrid,1,1,74
701,Murcia,Real Sociedad,1,1,74
702,Málaga (C.D.),Elche,3,1,74
703,Oviedo,Las Palmas,1,0,74
704,Zaragoza,Celta,2,1,74
705,Castellón,Granada,1,1,75
706,Celta,Barcelona,2,1,75
707,Elche,Oviedo,1,1,75
708,Espanyol,Zaragoza,3,1,75
709,Las Palmas,At. Madrid,1,0,75
710,Rac. Santander,Málaga (C.D.),1,1,75
711,Real Madrid,Murcia,1,1,75
712,Real Sociedad,Ath. Bilbao,2,1,75
713,Sporting Gijón,Valencia,1,2,75
714,At. Madrid,Elche,2,1,76
715,Ath. Bilbao,Real Madrid,2,1,76
716,Barcelona,Espanyol,3,0,76
717,Granada,Sporting Gijón,1,0,76
718,Murcia,Castellón,3,1,76
719,Málaga (C.D.),Celta,1,1,76
720,Oviedo,Rac. Santander,2,1,76
721,Valencia,Las Palmas,2,0,76
722,Zaragoza,Real Sociedad,0,0,76
723,Castellón,Ath. Bilbao,0,0,77
724,Celta,Oviedo,5,1,77
725,Elche,Valencia,1,0,77
726,Espanyol,Málaga (C.D.),1,1,77
727,Granada,Murcia,1,1,77
728,Rac. Santander,At. Madrid,2,1,77
729,Real Madrid,Zaragoza,4,0,77
730,Real Sociedad,Barcelona,2,1,77
731,Sporting Gijón,Las Palmas,1,0,77
732,At. Madrid,Celta,2,0,78
733,Ath. Bilbao,Granada,1,0,78
734,Barcelona,Real Madrid,0,0,78
735,Las Palmas,Elche,3,1,78
736,Murcia,Sporting Gijón,2,1,78
737,Málaga (C.D.),Real Sociedad,2,0,78
738,Oviedo,Espanyol,1,0,78
739,Valencia,Rac. Santander,5,2,78
740,Zaragoza,Castellón,3,2,78
741,Castellón,Barcelona,0,2,79
742,Celta,Valencia,0,2,79
743,Espanyol,At. Madrid,1,0,79
744,Granada,Zaragoza,1,2,79
745,Murcia,Ath. Bilbao,0,0,79
746,Rac. Santander,Las Palmas,1,0,79
747,Real Madrid,Málaga (C.D.),0,0,79
748,Real Sociedad,Oviedo,2,0,79
749,Sporting Gijón,Elche,2,0,79
750,At. Madrid,Real Sociedad,5,1,80
751,Ath. Bilbao,Sporting Gijón,2,3,80
752,Barcelona,Granada,4,0,80
753,Elche,Rac. Santander,0,0,80
754,Las Palmas,Celta,1,0,80
755,Málaga (C.D.),Castellón,2,1,80
756,Oviedo,Real Madrid,1,1,80
757,Valencia,Espanyol,1,0,80
758,Zaragoza,Murcia,0,0,80
759,Ath. Bilbao,Zaragoza,2,1,81
760,Castellón,Oviedo,2,0,81
761,Celta,Elche,1,0,81
762,Espanyol,Las Palmas,2,0,81
763,Granada,Málaga (C.D.),0,0,81
764,Murcia,Barcelona,2,2,81
765,Real Madrid,At. Madrid,2,0,81
766,Real Sociedad,Valencia,3,2,81
767,Sporting Gijón,Rac. Santander,2,0,81
768,At. Madrid,Castellón,0,0,82
769,Barcelona,Ath. Bilbao,2,0,82
770,Elche,Espanyol,0,0,82
771,Las Palmas,Real Sociedad,1,0,82
772,Málaga (C.D.),Murcia,1,0,82
773,Oviedo,Granada,3,0,82
774,Rac. Santander,Celta,1,1,82
775,Valencia,Real Madrid,1,0,82
776,Zaragoza,Sporting Gijón,3,0,82
777,Ath. Bilbao,Málaga (C.D.),1,0,83
778,Castellón,Valencia,0,0,83
779,Espanyol,Rac. Santander,0,2,83
780,Granada,At. Madrid,1,0,83
781,Murcia,Oviedo,3,1,83
782,Real Madrid,Las Palmas,5,0,83
783,Real Sociedad,Elche,2,1,83
784,Sporting Gijón,Celta,2,1,83
785,Zaragoza,Barcelona,2,2,83
786,At. Madrid,Murcia,4,1,84
787,Barcelona,Sporting Gijón,5,1,84
788,Celta,Espanyol,1,2,84
789,Elche,Real Madrid,1,0,84
790,Las Palmas,Castellón,2,0,84
791,Málaga (C.D.),Zaragoza,0,1,84
792,Oviedo,Ath. Bilbao,0,1,84
793,Rac. Santander,Real Sociedad,0,0,84
794,Valencia,Granada,1,1,84
795,Ath. Bilbao,At. Madrid,2,2,85
796,Barcelona,Málaga (C.D.),4,0,85
797,Castellón,Elche,0,2,85
798,Granada,Las Palmas,2,1,85
799,Murcia,Valencia,1,0,85
800,Real Madrid,Rac. Santander,3,2,85
801,Real Sociedad,Celta,2,1,85
802,Sporting Gijón,Espanyol,3,0,85
803,Zaragoza,Oviedo,4,2,85
804,At. Madrid,Zaragoza,0,0,86
805,Celta,Real Madrid,2,1,86
806,Elche,Granada,1,0,86
807,Espanyol,Real Sociedad,1,0,86
808,Las Palmas,Murcia,3,0,86
809,Málaga (C.D.),Sporting Gijón,2,0,86
810,Oviedo,Barcelona,1,3,86
811,Rac. Santander,Castellón,1,1,86
812,Valencia,Ath. Bilbao,0,1,86
813,Ath. Bilbao,Las Palmas,2,1,87
814,Barcelona,At. Madrid,2,1,87
815,Castellón,Celta,1,1,87
816,Granada,Rac. Santander,2,0,87
817,Murcia,Elche,0,1,87
818,Málaga (C.D.),Oviedo,1,0,87
819,Real Madrid,Espanyol,2,1,87
820,Sporting Gijón,Real Sociedad,3,1,87
821,Zaragoza,Valencia,2,1,87
822,At. Madrid,Málaga (C.D.),2,0,88
823,Celta,Granada,1,0,88
824,Elche,Ath. Bilbao,0,0,88
825,Espanyol,Castellón,1,0,88
826,Las Palmas,Zaragoza,1,0,88
827,Rac. Santander,Murcia,2,0,88
828,Real Sociedad,Real Madrid,2,2,88
829,Sporting Gijón,Oviedo,0,3,88
830,Valencia,Barcelona,0,2,88
831,Ath. Bilbao,Rac. Santander,3,1,89
832,Barcelona,Las Palmas,3,0,89
833,Castellón,Real Sociedad,2,0,89
834,Granada,Espanyol,2,0,89
835,Murcia,Celta,2,2,89
836,Málaga (C.D.),Valencia,1,0,89
837,Oviedo,At. Madrid,2,0,89
838,Real Madrid,Sporting Gijón,2,2,89
839,Zaragoza,Elche,2,1,89
840,At. Madrid,Sporting Gijón,2,0,90
841,Ath. Bilbao,Celta,2,0,90
842,Barcelona,Elche,2,0,90
843,Castellón,Real Madrid,2,0,90
844,Granada,Real Sociedad,2,1,90
845,Murcia,Espanyol,1,0,90
846,Málaga (C.D.),Las Palmas,1,0,90
847,Oviedo,Valencia,1,2,90
848,Zaragoza,Rac. Santander,5,1,90
849,Celta,Zaragoza,2,0,91
850,Elche,Málaga (C.D.),0,1,91
851,Espanyol,Ath. Bilbao,2,0,91
852,Las Palmas,Oviedo,1,2,91
853,Rac. Santander,Barcelona,1,3,91
854,Real Madrid,Granada,0,1,91
855,Real Sociedad,Murcia,2,1,91
856,Sporting Gijón,Castellón,4,0,91
857,Valencia,At. Madrid,0,1,91
858,At. Madrid,Las Palmas,3,1,92
859,Ath. Bilbao,Real Sociedad,1,2,92
860,Barcelona,Celta,5,2,92
861,Granada,Castellón,2,0,92
862,Murcia,Real Madrid,0,1,92
863,Málaga (C.D.),Rac. Santander,3,0,92
864,Oviedo,Elche,1,0,92
865,Valencia,Sporting Gijón,6,1,92
866,Zaragoza,Espanyol,3,1,92
867,Castellón,Murcia,1,0,93
868,Celta,Málaga (C.D.),5,1,93
869,Elche,At. Madrid,0,0,93
870,Espanyol,Barcelona,0,0,93
871,Las Palmas,Valencia,0,0,93
872,Rac. Santander,Oviedo,2,0,93
873,Real Madrid,Ath. Bilbao,1,0,93
874,Real Sociedad,Zaragoza,2,0,93
875,Sporting Gijón,Granada,4,0,93
876,At. Madrid,Rac. Santander,2,1,94
877,Ath. Bilbao,Castellón,2,0,94
878,Barcelona,Real Sociedad,4,1,94
879,Las Palmas,Sporting Gijón,1,0,94
880,Murcia,Granada,0,0,94
881,Málaga (C.D.),Espanyol,1,1,94
882,Oviedo,Celta,1,1,94
883,Valencia,Elche,2,0,94
884,Zaragoza,Real Madrid,2,1,94
885,Castellón,Zaragoza,2,1,95
886,Celta,At. Madrid,1,3,95
887,Elche,Las Palmas,1,0,95
888,Espanyol,Oviedo,2,0,95
889,Granada,Ath. Bilbao,0,0,95
890,Rac. Santander,Valencia,0,1,95
891,Real Madrid,Barcelona,0,5,95
892,Real Sociedad,Málaga (C.D.),1,1,95
893,Sporting Gijón,Murcia,2,1,95
894,At. Madrid,Espanyol,5,1,96
895,Ath. Bilbao,Murcia,3,0,96
896,Barcelona,Castellón,5,0,96
897,Elche,Sporting Gijón,1,0,96
898,Las Palmas,Rac. Santander,2,0,96
899,Málaga (C.D.),Real Madrid,1,0,96
900,Oviedo,Real Sociedad,0,2,96
901,Valencia,Celta,0,0,96
902,Zaragoza,Granada,1,0,96
903,Castellón,Málaga (C.D.),1,0,97
904,Celta,Las Palmas,3,1,97
905,Espanyol,Valencia,1,0,97
906,Granada,Barcelona,1,1,97
907,Murcia,Zaragoza,1,0,97
908,Rac. Santander,Elche,2,1,97
909,Real Madrid,Oviedo,2,0,97
910,Real Sociedad,At. Madrid,0,0,97
911,Sporting Gijón,Ath. Bilbao,2,0,97
912,At. Madrid,Real Madrid,0,2,98
913,Barcelona,Murcia,1,0,98
914,Elche,Celta,2,0,98
915,Las Palmas,Espanyol,1,1,98
916,Málaga (C.D.),Granada,1,1,98
917,Oviedo,Castellón,0,0,98
918,Rac. Santander,Sporting Gijón,3,3,98
919,Valencia,Real Sociedad,1,2,98
920,Zaragoza,Ath. Bilbao,3,0,98
921,Ath. Bilbao,Barcelona,0,0,99
922,Castellón,At. Madrid,1,1,99
923,Celta,Rac. Santander,1,0,99
924,Espanyol,Elche,1,1,99
925,Granada,Oviedo,3,0,99
926,Murcia,Málaga (C.D.),0,0,99
927,Real Madrid,Valencia,2,1,99
928,Real Sociedad,Las Palmas,0,0,99
929,Sporting Gijón,Zaragoza,2,2,99
930,At. Madrid,Granada,2,1,100
931,Barcelona,Zaragoza,2,0,100
932,Celta,Sporting Gijón,1,0,100
933,Elche,Real Sociedad,1,2,100
934,Las Palmas,Real Madrid,1,0,100
935,Málaga (C.D.),Ath. Bilbao,1,0,100
936,Oviedo,Murcia,0,1,100
937,Rac. Santander,Espanyol,1,1,100
938,Valencia,Castellón,3,0,100
939,Ath. Bilbao,Oviedo,2,0,101
940,Castellón,Las Palmas,1,1,101
941,Espanyol,Celta,1,0,101
942,Granada,Valencia,2,2,101
943,Murcia,At. Madrid,1,0,101
944,Real Madrid,Elche,1,0,101
945,Real Sociedad,Rac. Santander,4,1,101
946,Sporting Gijón,Barcelona,2,4,101
947,Zaragoza,Málaga (C.D.),3,1,101
948,At. Madrid,Ath. Bilbao,1,0,102
949,Celta,Real Sociedad,3,0,102
950,Elche,Castellón,1,0,102
951,Espanyol,Sporting Gijón,3,0,102
952,Las Palmas,Granada,1,1,102
953,Málaga (C.D.),Barcelona,0,0,102
954,Oviedo,Zaragoza,1,0,102
955,Rac. Santander,Real Madrid,2,1,102
956,Valencia,Murcia,1,0,102
957,Ath. Bilbao,Valencia,1,0,103
958,Barcelona,Oviedo,6,2,103
959,Castellón,Rac. Santander,1,1,103
960,Granada,Elche,2,1,103
961,Murcia,Las Palmas,0,1,103
962,Real Madrid,Celta,6,1,103
963,Real Sociedad,Espanyol,3,0,103
964,Sporting Gijón,Málaga (C.D.),1,0,103
965,Zaragoza,At. Madrid,4,0,103
966,At. Madrid,Barcelona,2,0,104
967,Celta,Castellón,0,1,104
968,Elche,Murcia,1,0,104
969,Espanyol,Real Madrid,1,0,104
970,Las Palmas,Ath. Bilbao,1,0,104
971,Oviedo,Málaga (C.D.),1,1,104
972,Rac. Santander,Granada,2,0,104
973,Real Sociedad,Sporting Gijón,2,1,104
974,Valencia,Zaragoza,0,0,104
975,Ath. Bilbao,Elche,2,1,105
976,Barcelona,Valencia,1,0,105
977,Castellón,Espanyol,3,2,105
978,Granada,Celta,2,1,105
979,Murcia,Rac. Santander,2,0,105
980,Málaga (C.D.),At. Madrid,1,2,105
981,Oviedo,Sporting Gijón,0,0,105
982,Real Madrid,Real Sociedad,3,1,105
983,Zaragoza,Las Palmas,2,0,105
984,At. Madrid,Oviedo,1,0,106
985,Celta,Murcia,0,2,106
986,Elche,Zaragoza,1,1,106
987,Espanyol,Granada,1,1,106
988,Las Palmas,Barcelona,1,0,106
989,Rac. Santander,Ath. Bilbao,2,2,106
990,Real Sociedad,Castellón,3,1,106
991,Sporting Gijón,Real Madrid,4,3,106
992,Valencia,Málaga (C.D.),2,2,106
993,Barakaldo,Ourense,2,1,107
994,Córdoba,Dptivo. Coruña,2,0,107
995,Linares,Betis,0,1,107
996,Mallorca,Salamanca,0,1,107
997,Osasuna,Sabadell,1,1,107
998,Rayo Vallecano,Burgos,2,0,107
999,Sant Andreu,Gimn. Tarragon,2,1,107
1000,Sevilla,Levante,2,0,107
1001,Tenerife,Cádiz,3,0,107
1002,Valladolid,Hércules,3,1,107
1003,Betis,Sant Andreu,1,1,108
1004,Burgos,Barakaldo,1,1,108
1005,Cádiz,Sevilla,3,0,108
1006,Dptivo. Coruña,Osasuna,1,1,108
1007,Gimn. Tarragon,Mallorca,1,1,108
1008,Hércules,Tenerife,3,1,108
1009,Levante,Linares,1,0,108
1010,Ourense,Córdoba,2,1,108
1011,Sabadell,Valladolid,4,3,108
1012,Salamanca,Rayo Vallecano,1,0,108
1013,Barakaldo,Salamanca,1,0,109
1014,Córdoba,Burgos,4,2,109
1015,Levante,Cádiz,0,1,109
1016,Linares,Sant Andreu,1,1,109
1017,Mallorca,Betis,1,1,109
1018,Osasuna,Ourense,2,1,109
1019,Rayo Vallecano,Gimn. Tarragon,1,1,109
1020,Sevilla,Hércules,4,2,109
1021,Tenerife,Sabadell,1,0,109
1022,Valladolid,Dptivo. Coruña,2,0,109
1023,Betis,Rayo Vallecano,5,1,110
1024,Burgos,Osasuna,1,0,110
1025,Cádiz,Linares,3,1,110
1026,Dptivo. Coruña,Tenerife,0,2,110
1027,Gimn. Tarragon,Barakaldo,2,1,110
1028,Hércules,Levante,1,0,110
1029,Ourense,Valladolid,1,0,110
1030,Sabadell,Sevilla,1,1,110
1031,Salamanca,Córdoba,4,1,110
1032,Sant Andreu,Mallorca,1,0,110
1033,Barakaldo,Betis,0,0,111
1034,Cádiz,Hércules,1,0,111
1035,Córdoba,Gimn. Tarragon,1,0,111
1036,Levante,Sabadell,1,0,111
1037,Linares,Mallorca,2,1,111
1038,Osasuna,Salamanca,2,1,111
1039,Rayo Vallecano,Sant Andreu,1,0,111
1040,Sevilla,Dptivo. Coruña,1,0,111
1041,Tenerife,Ourense,3,1,111
1042,Valladolid,Burgos,3,1,111
1043,Betis,Córdoba,5,1,112
1044,Burgos,Tenerife,1,0,112
1045,Dptivo. Coruña,Levante,1,0,112
1046,Gimn. Tarragon,Osasuna,2,0,112
1047,Hércules,Linares,2,3,112
1048,Mallorca,Rayo Vallecano,1,0,112
1049,Ourense,Sevilla,1,0,112
1050,Sabadell,Cádiz,3,4,112
1051,Salamanca,Valladolid,0,0,112
1052,Sant Andreu,Barakaldo,4,0,112
1053,Barakaldo,Mallorca,0,0,113
1054,Cádiz,Dptivo. Coruña,3,1,113
1055,Córdoba,Sant Andreu,1,0,113
1056,Hércules,Sabadell,2,0,113
1057,Levante,Ourense,2,1,113
1058,Linares,Rayo Vallecano,0,1,113
1059,Osasuna,Betis,3,3,113
1060,Sevilla,Burgos,2,0,113
1061,Tenerife,Salamanca,1,0,113
1062,Valladolid,Gimn. Tarragon,2,2,113
1063,Betis,Valladolid,2,0,114
1064,Burgos,Levante,2,0,114
1065,Dptivo. Coruña,Hércules,1,1,114
1066,Gimn. Tarragon,Tenerife,3,1,114
1067,Mallorca,Córdoba,0,1,114
1068,Ourense,Cádiz,0,0,114
1069,Rayo Vallecano,Barakaldo,0,0,114
1070,Sabadell,Linares,1,0,114
1071,Salamanca,Sevilla,2,0,114
1072,Sant Andreu,Osasuna,4,0,114
1073,Cádiz,Burgos,2,0,115
1074,Córdoba,Rayo Vallecano,3,1,115
1075,Hércules,Ourense,1,0,115
1076,Levante,Salamanca,1,1,115
1077,Linares,Barakaldo,0,0,115
1078,Osasuna,Mallorca,0,3,115
1079,Sabadell,Dptivo. Coruña,1,2,115
1080,Sevilla,Gimn. Tarragon,1,1,115
1081,Tenerife,Betis,1,3,115
1082,Valladolid,Sant Andreu,4,2,115
1083,Barakaldo,Córdoba,3,2,116
1084,Betis,Sevilla,3,0,116
1085,Burgos,Hércules,1,2,116
1086,Dptivo. Coruña,Linares,3,0,116
1087,Gimn. Tarragon,Levante,2,1,116
1088,Mallorca,Valladolid,0,0,116
1089,Ourense,Sabadell,0,0,116
1090,Rayo Vallecano,Osasuna,2,1,116
1091,Salamanca,Cádiz,2,1,116
1092,Sant Andreu,Tenerife,2,3,116
1093,Cádiz,Gimn. Tarragon,1,0,117
1094,Dptivo. Coruña,Ourense,3,1,117
1095,Hércules,Salamanca,3,1,117
1096,Levante,Betis,1,2,117
1097,Linares,Córdoba,1,0,117
1098,Osasuna,Barakaldo,1,1,117
1099,Sabadell,Burgos,1,0,117
1100,Sevilla,Sant Andreu,0,0,117
1101,Tenerife,Mallorca,0,0,117
1102,Valladolid,Rayo Vallecano,5,1,117
1103,Barakaldo,Valladolid,1,1,118
1104,Betis,Cádiz,2,2,118
1105,Burgos,Dptivo. Coruña,4,0,118
1106,Córdoba,Osasuna,2,2,118
1107,Gimn. Tarragon,Hércules,0,0,118
1108,Mallorca,Sevilla,1,1,118
1109,Ourense,Linares,1,2,118
1110,Rayo Vallecano,Tenerife,3,0,118
1111,Salamanca,Sabadell,3,1,118
1112,Sant Andreu,Levante,1,0,118
1113,Cádiz,Sant Andreu,0,0,119
1114,Dptivo. Coruña,Salamanca,4,2,119
1115,Hércules,Betis,1,0,119
1116,Levante,Mallorca,2,2,119
1117,Linares,Osasuna,3,0,119
1118,Ourense,Burgos,1,0,119
1119,Sabadell,Gimn. Tarragon,0,0,119
1120,Sevilla,Rayo Vallecano,3,0,119
1121,Tenerife,Barakaldo,2,0,119
1122,Valladolid,Córdoba,3,1,119
1123,Barakaldo,Sevilla,1,0,120
1124,Betis,Sabadell,3,2,120
1125,Burgos,Linares,4,1,120
1126,Córdoba,Tenerife,2,1,120
1127,Gimn. Tarragon,Dptivo. Coruña,2,0,120
1128,Mallorca,Cádiz,1,1,120
1129,Osasuna,Valladolid,1,1,120
1130,Rayo Vallecano,Levante,0,4,120
1131,Salamanca,Ourense,3,2,120
1132,Sant Andreu,Hércules,1,1,120
1133,Burgos,Salamanca,0,1,121
1134,Cádiz,Rayo Vallecano,1,1,121
1135,Dptivo. Coruña,Betis,0,1,121
1136,Hércules,Mallorca,1,1,121
1137,Levante,Barakaldo,4,2,121
1138,Linares,Valladolid,0,0,121
1139,Ourense,Gimn. Tarragon,1,0,121
1140,Sabadell,Sant Andreu,1,0,121
1141,Sevilla,Córdoba,2,1,121
1142,Tenerife,Osasuna,2,0,121
1143,Barakaldo,Cádiz,1,1,122
1144,Betis,Ourense,3,0,122
1145,Córdoba,Levante,2,0,122
1146,Gimn. Tarragon,Burgos,2,0,122
1147,Mallorca,Sabadell,2,2,122
1148,Osasuna,Sevilla,0,2,122
1149,Rayo Vallecano,Hércules,1,0,122
1150,Salamanca,Linares,2,0,122
1151,Sant Andreu,Dptivo. Coruña,1,0,122
1152,Valladolid,Tenerife,0,0,122
1153,Burgos,Betis,1,1,123
1154,Cádiz,Córdoba,3,2,123
1155,Dptivo. Coruña,Mallorca,0,2,123
1156,Hércules,Barakaldo,3,1,123
1157,Levante,Osasuna,0,1,123
1158,Linares,Tenerife,0,1,123
1159,Ourense,Sant Andreu,2,0,123
1160,Sabadell,Rayo Vallecano,1,0,123
1161,Salamanca,Gimn. Tarragon,2,1,123
1162,Sevilla,Valladolid,2,1,123
1163,Barakaldo,Sabadell,2,0,124
1164,Betis,Salamanca,0,0,124
1165,Córdoba,Hércules,3,1,124
1166,Linares,Gimn. Tarragon,0,3,124
1167,Mallorca,Ourense,2,0,124
1168,Osasuna,Cádiz,0,0,124
1169,Rayo Vallecano,Dptivo. Coruña,2,0,124
1170,Sant Andreu,Burgos,1,0,124
1171,Tenerife,Sevilla,1,0,124
1172,Valladolid,Levante,3,1,124
1173,Burgos,Mallorca,0,0,125
1174,Cádiz,Valladolid,2,0,125
1175,Dptivo. Coruña,Barakaldo,1,0,125
1176,Gimn. Tarragon,Betis,2,0,125
1177,Hércules,Osasuna,2,0,125
1178,Levante,Tenerife,1,1,125
1179,Ourense,Rayo Vallecano,0,0,125
1180,Sabadell,Córdoba,0,0,125
1181,Salamanca,Sant Andreu,2,0,125
1182,Sevilla,Linares,3,3,125
1183,Betis,Linares,2,0,126
1184,Burgos,Rayo Vallecano,2,1,126
1185,Cádiz,Tenerife,3,1,126
1186,Dptivo. Coruña,Córdoba,0,0,126
1187,Gimn. Tarragon,Sant Andreu,1,0,126
1188,Hércules,Valladolid,3,1,126
1189,Levante,Sevilla,1,1,126
1190,Ourense,Barakaldo,3,2,126
1191,Sabadell,Osasuna,1,0,126
1192,Salamanca,Mallorca,3,0,126
1193,Barakaldo,Burgos,2,1,127
1194,Córdoba,Ourense,3,3,127
1195,Linares,Levante,1,0,127
1196,Mallorca,Gimn. Tarragon,2,0,127
1197,Osasuna,Dptivo. Coruña,1,0,127
1198,Rayo Vallecano,Salamanca,0,2,127
1199,Sant Andreu,Betis,0,0,127
1200,Sevilla,Cádiz,1,0,127
1201,Tenerife,Hércules,1,1,127
1202,Valladolid,Sabadell,6,1,127
1203,Betis,Mallorca,1,1,128
1204,Burgos,Córdoba,1,0,128
1205,Cádiz,Levante,1,0,128
1206,Dptivo. Coruña,Valladolid,2,1,128
1207,Gimn. Tarragon,Rayo Vallecano,3,2,128
1208,Hércules,Sevilla,1,1,128
1209,Ourense,Osasuna,2,0,128
1210,Sabadell,Tenerife,0,0,128
1211,Salamanca,Barakaldo,2,0,128
1212,Sant Andreu,Linares,1,0,128
1213,Barakaldo,Gimn. Tarragon,2,1,129
1214,Córdoba,Salamanca,4,0,129
1215,Levante,Hércules,0,1,129
1216,Linares,Cádiz,1,1,129
1217,Mallorca,Sant Andreu,1,0,129
1218,Osasuna,Burgos,2,1,129
1219,Rayo Vallecano,Betis,2,3,129
1220,Sevilla,Sabadell,1,2,129
1221,Tenerife,Dptivo. Coruña,5,0,129
1222,Valladolid,Ourense,2,2,129
1223,Betis,Barakaldo,3,0,130
1224,Burgos,Valladolid,2,1,130
1225,Dptivo. Coruña,Sevilla,0,0,130
1226,Gimn. Tarragon,Córdoba,2,1,130
1227,Hércules,Cádiz,3,0,130
1228,Mallorca,Linares,1,0,130
1229,Ourense,Tenerife,1,1,130
1230,Sabadell,Levante,1,0,130
1231,Salamanca,Osasuna,3,1,130
1232,Sant Andreu,Rayo Vallecano,2,0,130
1233,Barakaldo,Sant Andreu,4,0,131
1234,Cádiz,Sabadell,3,0,131
1235,Córdoba,Betis,1,1,131
1236,Levante,Dptivo. Coruña,4,1,131
1237,Linares,Hércules,2,0,131
1238,Osasuna,Gimn. Tarragon,3,0,131
1239,Rayo Vallecano,Mallorca,2,0,131
1240,Sevilla,Ourense,2,0,131
1241,Tenerife,Burgos,3,0,131
1242,Valladolid,Salamanca,2,2,131
1243,Betis,Osasuna,5,0,132
1244,Burgos,Sevilla,1,0,132
1245,Dptivo. Coruña,Cádiz,3,1,132
1246,Gimn. Tarragon,Valladolid,1,0,132
1247,Mallorca,Barakaldo,1,1,132
1248,Ourense,Levante,1,0,132
1249,Rayo Vallecano,Linares,3,0,132
1250,Sabadell,Hércules,0,0,132
1251,Salamanca,Tenerife,1,0,132
1252,Sant Andreu,Córdoba,3,0,132
1253,Barakaldo,Rayo Vallecano,1,0,133
1254,Cádiz,Ourense,0,1,133
1255,Córdoba,Mallorca,1,0,133
1256,Hércules,Dptivo. Coruña,2,0,133
1257,Levante,Burgos,1,0,133
1258,Linares,Sabadell,2,0,133
1259,Osasuna,Sant Andreu,0,1,133
1260,Sevilla,Salamanca,1,1,133
1261,Tenerife,Gimn. Tarragon,3,1,133
1262,Valladolid,Betis,1,0,133
1263,Barakaldo,Linares,4,1,134
1264,Betis,Tenerife,1,1,134
1265,Burgos,Cádiz,2,0,134
1266,Dptivo. Coruña,Sabadell,0,0,134
1267,Gimn. Tarragon,Sevilla,4,1,134
1268,Mallorca,Osasuna,3,0,134
1269,Ourense,Hércules,0,1,134
1270,Rayo Vallecano,Córdoba,2,3,134
1271,Salamanca,Levante,1,0,134
1272,Sant Andreu,Valladolid,5,0,134
1273,Cádiz,Salamanca,1,1,135
1274,Córdoba,Barakaldo,2,1,135
1275,Hércules,Burgos,0,0,135
1276,Levante,Gimn. Tarragon,2,0,135
1277,Linares,Dptivo. Coruña,0,0,135
1278,Osasuna,Rayo Vallecano,0,1,135
1279,Sabadell,Ourense,1,1,135
1280,Sevilla,Betis,2,1,135
1281,Tenerife,Sant Andreu,2,0,135
1282,Valladolid,Mallorca,1,0,135
1283,Barakaldo,Osasuna,3,1,136
1284,Betis,Levante,1,1,136
1285,Burgos,Sabadell,0,1,136
1286,Córdoba,Linares,2,2,136
1287,Gimn. Tarragon,Cádiz,0,0,136
1288,Mallorca,Tenerife,1,0,136
1289,Ourense,Dptivo. Coruña,2,0,136
1290,Rayo Vallecano,Valladolid,2,1,136
1291,Salamanca,Hércules,0,1,136
1292,Sant Andreu,Sevilla,2,0,136
1293,Cádiz,Betis,1,0,137
1294,Dptivo. Coruña,Burgos,2,0,137
