ID_INC;ID_VUELO;Tipo;Causa;Tiempo
640;2713;RETRASO;AEROLINEA;30
641;2725;RETRASO;NAS;16
642;2734;RETRASO;NAS;18
643;2735;RETRASO;NAS;39
644;2737;RETRASO;AEROLINEA Y NAS Y TARDANZA;36
645;2738;RETRASO;AEROLINEA Y NAS;26
646;2740;RETRASO;NAS;20
647;2744;RETRASO;AEROLINEA Y NAS Y TARDANZA;17
648;2748;RETRASO;AEROLINEA Y NAS;107
649;2749;RETRASO;AEROLINEA Y TARDANZA;40
650;2750;RETRASO;NAS;20
651;2752;RETRASO;NAS Y TARDANZA;37
652;2753;RETRASO;AEROLINEA;16
653;2760;RETRASO;AEROLINEA;74
654;2762;CANCELADO;Carrier;0
655;2767;RETRASO;NAS;23
656;2774;RETRASO;AEROLINEA Y NAS;18
657;2776;RETRASO;TARDANZA;29
658;2791;RETRASO;AEROLINEA Y TARDANZA;47
659;2792;RETRASO;AEROLINEA Y NAS Y TARDANZA;22
660;2794;RETRASO;AEROLINEA Y NAS Y TARDANZA;64
661;2795;RETRASO;NAS Y TARDANZA;90
662;2796;RETRASO;NAS;50
663;2797;RETRASO;NAS;40
664;2799;RETRASO;NAS;53
665;2800;RETRASO;NAS Y TARDANZA;76
666;2801;RETRASO;AEROLINEA;19
667;2802;RETRASO;TIEMPO Y TARDANZA;20
668;2803;RETRASO;TARDANZA;21
669;2815;RETRASO;NAS;58
670;2817;RETRASO;NAS;24
671;2818;RETRASO;TARDANZA;19
672;2820;RETRASO;AEROLINEA;15
673;2823;RETRASO;AEROLINEA;54
674;2829;RETRASO;NAS;19
675;2834;RETRASO;AEROLINEA Y TARDANZA;171
676;2844;RETRASO;NAS;17
677;2852;RETRASO;NAS;38
678;2853;RETRASO;NAS;20
679;2866;RETRASO;AEROLINEA;85
680;2867;RETRASO;AEROLINEA Y TARDANZA;114
681;2870;RETRASO;AEROLINEA Y NAS Y TARDANZA;21
682;2880;RETRASO;AEROLINEA;25
683;2886;RETRASO;AEROLINEA;39
684;2890;RETRASO;AEROLINEA Y NAS;57
685;2893;RETRASO;AEROLINEA Y TARDANZA;33
686;2902;RETRASO;AEROLINEA Y NAS;23
687;2906;RETRASO;NAS;19
688;2908;RETRASO;AEROLINEA;25
689;2910;RETRASO;TIEMPO Y TARDANZA;43
690;2918;RETRASO;NAS;21
691;2920;RETRASO;NAS;16
692;2921;RETRASO;AEROLINEA Y NAS;50
693;2924;CANCELADO;Carrier;0
694;2933;RETRASO;NAS;16
695;2934;RETRASO;AEROLINEA Y TARDANZA;39
696;2937;RETRASO;NAS Y TARDANZA;57
697;2945;RETRASO;NAS Y TARDANZA;34
698;2948;RETRASO;AEROLINEA Y NAS;122
699;2951;RETRASO;TARDANZA;26
700;2952;RETRASO;NAS Y TARDANZA;23
701;2954;RETRASO;NAS;20
702;2957;RETRASO;AEROLINEA Y TARDANZA;25
703;2959;RETRASO;AEROLINEA Y NAS Y TARDANZA;159
704;2960;RETRASO;AEROLINEA;37
705;2963;RETRASO;AEROLINEA;17
706;2967;RETRASO;NAS;21
707;2968;RETRASO;NAS;24
708;2974;RETRASO;NAS;15
709;2975;RETRASO;NAS;86
710;2976;RETRASO;NAS;63
711;2982;RETRASO;NAS;25
712;2993;RETRASO;AEROLINEA;83
713;2994;RETRASO;AEROLINEA Y NAS;28
714;3002;RETRASO;NAS;68
715;3006;RETRASO;AEROLINEA Y TARDANZA;50
716;3012;RETRASO;AEROLINEA;70
717;3020;RETRASO;AEROLINEA Y NAS Y TARDANZA;68
718;3061;RETRASO;AEROLINEA Y TARDANZA;24
719;3063;RETRASO;NAS Y TARDANZA;54
720;3065;RETRASO;NAS Y TARDANZA;61
721;3066;RETRASO;NAS Y TARDANZA;51
722;3068;RETRASO;NAS;52
723;3069;RETRASO;NAS;66
724;3082;RETRASO;AEROLINEA Y NAS;25
725;3091;RETRASO;TARDANZA;33
726;3125;RETRASO;TARDANZA;26
727;3127;RETRASO;AEROLINEA;35
728;3129;RETRASO;TIEMPO Y TARDANZA;78
729;3134;RETRASO;AEROLINEA Y NAS;29
730;3135;RETRASO;NAS;46
731;3136;RETRASO;NAS;18
732;3141;RETRASO;NAS;28
733;3154;RETRASO;AEROLINEA Y TARDANZA;99
734;3156;RETRASO;AEROLINEA;26
735;3170;RETRASO;NAS Y TARDANZA;94
736;3171;RETRASO;NAS;61
737;3172;RETRASO;AEROLINEA;54
738;3174;RETRASO;AEROLINEA Y NAS Y TARDANZA;21
739;3176;RETRASO;AEROLINEA Y NAS Y TARDANZA;18
740;3177;RETRASO;NAS;21
741;3178;RETRASO;NAS;24
742;3179;RETRASO;NAS;69
743;3188;RETRASO;NAS;32
744;3189;RETRASO;NAS Y TARDANZA;26
745;3191;RETRASO;NAS Y TARDANZA;24
746;3194;RETRASO;NAS Y TARDANZA;42
747;3195;RETRASO;TARDANZA;18
748;3196;RETRASO;TIEMPO Y NAS Y TARDANZA;41
749;3197;RETRASO;AEROLINEA Y NAS Y TARDANZA;45
750;3198;RETRASO;AEROLINEA Y NAS;22
751;3201;RETRASO;NAS Y TARDANZA;15
752;3233;RETRASO;AEROLINEA Y NAS;53
753;3234;RETRASO;AEROLINEA Y NAS;78
754;3244;RETRASO;NAS;34
755;3264;RETRASO;TIEMPO Y TARDANZA;91
756;3265;RETRASO;NAS Y TARDANZA;90
757;3290;RETRASO;NAS;15
758;3291;RETRASO;NAS;65
759;3292;RETRASO;NAS;38
760;3296;RETRASO;NAS;35
761;3304;RETRASO;AEROLINEA Y TARDANZA;52
762;3306;RETRASO;NAS;93
763;3307;RETRASO;NAS;81
764;3309;RETRASO;AEROLINEA Y TARDANZA;34
765;3311;RETRASO;AEROLINEA Y TARDANZA;19
766;3314;RETRASO;AEROLINEA Y NAS;36
767;3324;RETRASO;AEROLINEA Y TARDANZA;114
768;3327;RETRASO;NAS Y TARDANZA;68
769;3328;RETRASO;NAS Y TARDANZA;61
770;3338;RETRASO;NAS Y TARDANZA;122
771;3339;RETRASO;NAS;77
772;3341;RETRASO;AEROLINEA;29
773;3349;RETRASO;AEROLINEA;22
774;3353;RETRASO;TARDANZA;92
775;3354;RETRASO;AEROLINEA Y NAS Y TARDANZA;51
776;3364;RETRASO;NAS;21
777;3366;RETRASO;AEROLINEA Y TARDANZA;91
778;3367;RETRASO;NAS Y TARDANZA;96
779;3368;RETRASO;NAS;75
780;3369;RETRASO;NAS Y TARDANZA;219
781;3370;RETRASO;NAS;26
782;3371;RETRASO;NAS;27
783;3372;RETRASO;AEROLINEA;42
784;3373;RETRASO;AEROLINEA;64
785;3379;RETRASO;NAS;16
786;3383;RETRASO;AEROLINEA Y TARDANZA;91
787;3384;RETRASO;AEROLINEA Y NAS Y TARDANZA;33
788;3392;RETRASO;NAS;29
789;3400;RETRASO;AEROLINEA Y TARDANZA;18
790;3401;RETRASO;AEROLINEA Y NAS;40
791;3404;RETRASO;NAS;16
792;3410;RETRASO;AEROLINEA Y TARDANZA;47
793;3411;RETRASO;AEROLINEA Y NAS Y TARDANZA;42
794;3413;RETRASO;AEROLINEA;19
795;3426;RETRASO;NAS;34
796;3430;RETRASO;AEROLINEA;39
797;3434;RETRASO;TIEMPO Y TARDANZA;71
798;3435;RETRASO;AEROLINEA;82
799;3442;RETRASO;TARDANZA;62
800;3443;RETRASO;AEROLINEA Y NAS Y TARDANZA;102
801;3445;RETRASO;NAS;60
802;3447;RETRASO;AEROLINEA Y NAS;15
803;3453;RETRASO;AEROLINEA Y NAS;23
804;3460;RETRASO;NAS;24
805;3462;RETRASO;NAS;23
806;3469;RETRASO;TIEMPO Y NAS Y TARDANZA;32
807;3472;RETRASO;TIEMPO Y TARDANZA;18
808;3482;RETRASO;NAS;67
809;3490;RETRASO;NAS Y TARDANZA;89
810;3491;RETRASO;NAS;60
811;3498;RETRASO;TARDANZA;75
812;3502;RETRASO;NAS;21
813;3510;RETRASO;AEROLINEA;32
814;3511;RETRASO;AEROLINEA Y NAS;15
815;3513;RETRASO;AEROLINEA Y TARDANZA;48
816;3516;RETRASO;NAS;21
817;3517;RETRASO;NAS;18
818;3520;RETRASO;NAS Y TARDANZA;16
819;3521;RETRASO;NAS;133
820;3522;RETRASO;NAS;81
821;3524;RETRASO;TIEMPO Y NAS Y TARDANZA;126
822;3525;RETRASO;TARDANZA;56
823;3526;RETRASO;AEROLINEA;37
824;3533;RETRASO;NAS Y TARDANZA;25
825;3534;RETRASO;NAS;20
826;3535;RETRASO;NAS;78
827;3536;RETRASO;NAS;29
828;3546;RETRASO;AEROLINEA Y TARDANZA;140
829;3555;RETRASO;AEROLINEA;41
830;3560;RETRASO;AEROLINEA;56
831;3561;RETRASO;AEROLINEA Y NAS;107
832;3563;RETRASO;AEROLINEA Y TARDANZA;43
833;3564;RETRASO;NAS;20
834;3585;RETRASO;NAS;28
835;3587;RETRASO;NAS;18
836;3596;RETRASO;NAS;33
837;3599;RETRASO;NAS Y TARDANZA;63
838;3613;RETRASO;NAS;19
839;3615;RETRASO;TIEMPO;37
840;3616;RETRASO;TARDANZA;55
841;3617;RETRASO;TARDANZA;44
842;3633;RETRASO;NAS;16
843;3635;RETRASO;TARDANZA;88
844;3636;RETRASO;NAS;81
845;3637;RETRASO;NAS Y TARDANZA;38
846;3638;RETRASO;AEROLINEA Y NAS;69
847;3639;RETRASO;TIEMPO Y TARDANZA;58
848;3651;RETRASO;AEROLINEA Y NAS Y TARDANZA;40
849;3652;RETRASO;NAS;19
850;3654;RETRASO;NAS;22
851;3655;RETRASO;AEROLINEA;17
852;3658;RETRASO;AEROLINEA Y NAS;36
853;3666;RETRASO;AEROLINEA;19
854;3672;RETRASO;AEROLINEA Y NAS;15
855;3675;RETRASO;AEROLINEA Y TARDANZA;89
856;3676;RETRASO;AEROLINEA Y NAS;16
857;3678;RETRASO;TARDANZA;46
858;3679;RETRASO;AEROLINEA;16
859;3680;RETRASO;NAS Y TARDANZA;51
860;3682;RETRASO;NAS;82
861;3688;RETRASO;AEROLINEA Y NAS Y TARDANZA;40
862;3689;RETRASO;NAS;16
863;3691;RETRASO;AEROLINEA Y NAS;52
864;3700;RETRASO;NAS;20
865;3702;RETRASO;NAS;20
866;3726;RETRASO;NAS;38
867;3729;RETRASO;AEROLINEA Y NAS Y TARDANZA;48
868;3734;RETRASO;NAS Y TARDANZA;43
869;3738;RETRASO;AEROLINEA Y NAS Y TARDANZA;42
870;3741;RETRASO;NAS Y TARDANZA;33
871;3743;RETRASO;NAS;46
872;3744;RETRASO;NAS;63
873;3753;RETRASO;AEROLINEA;37
874;3761;RETRASO;AEROLINEA Y NAS;38
875;3777;RETRASO;NAS;100
876;3778;RETRASO;NAS;22
877;3779;RETRASO;NAS;17
878;3786;RETRASO;TARDANZA;16
879;3793;RETRASO;NAS;22
880;3794;RETRASO;NAS;25
881;3796;RETRASO;AEROLINEA;19
882;3799;RETRASO;NAS;18
883;3800;RETRASO;NAS;20
884;3805;RETRASO;AEROLINEA Y NAS;90
885;3809;RETRASO;AEROLINEA Y NAS;56
886;3818;RETRASO;TARDANZA;27
887;3821;RETRASO;NAS Y TARDANZA;54
888;3830;RETRASO;NAS Y TARDANZA;30
889;3831;RETRASO;NAS;39
890;3832;RETRASO;NAS;17
891;3833;RETRASO;NAS Y TARDANZA;45
892;3834;RETRASO;AEROLINEA Y TARDANZA;44
893;3843;RETRASO;NAS Y TARDANZA;30
894;3844;RETRASO;NAS;42
895;3845;RETRASO;TIEMPO Y TARDANZA;16
896;3846;RETRASO;NAS Y TARDANZA;15
897;3849;RETRASO;TARDANZA;33
898;3851;RETRASO;AEROLINEA;34
899;3853;RETRASO;AEROLINEA Y TARDANZA;15
900;3855;RETRASO;NAS;26
901;3856;RETRASO;NAS;15
902;3860;RETRASO;AEROLINEA;48
903;3862;RETRASO;NAS;36
904;3866;RETRASO;NAS;106
905;3867;RETRASO;TIEMPO Y TARDANZA;41
906;3868;RETRASO;NAS Y TARDANZA;57
907;3875;RETRASO;TARDANZA;109
908;3892;RETRASO;NAS Y TARDANZA;130
909;3893;RETRASO;NAS;32
910;3898;RETRASO;NAS;16
911;3904;RETRASO;NAS;43
912;3915;RETRASO;TIEMPO Y NAS Y TARDANZA;82
913;3916;RETRASO;AEROLINEA Y TARDANZA;80
914;3917;RETRASO;NAS;87
915;3918;RETRASO;NAS;89
916;3919;RETRASO;AEROLINEA Y TARDANZA;132
917;3926;RETRASO;AEROLINEA Y NAS Y TARDANZA;66
918;3927;RETRASO;AEROLINEA Y NAS;31
919;3930;RETRASO;AEROLINEA Y TARDANZA;39
920;3933;RETRASO;AEROLINEA Y TARDANZA;27
921;3939;RETRASO;AEROLINEA Y TARDANZA;55
922;3944;RETRASO;AEROLINEA Y TARDANZA;42
923;3947;RETRASO;AEROLINEA Y NAS Y TARDANZA;66
924;3951;RETRASO;TARDANZA;82
925;3953;RETRASO;AEROLINEA Y TARDANZA;77
926;3954;RETRASO;NAS Y TARDANZA;42
927;3956;RETRASO;TARDANZA;42
928;3965;RETRASO;NAS;15
929;3967;RETRASO;NAS Y TARDANZA;86
930;3968;RETRASO;NAS Y TARDANZA;55
931;3972;RETRASO;NAS;28
932;3977;RETRASO;TARDANZA;99
933;3984;RETRASO;NAS Y TARDANZA;70
934;3985;RETRASO;NAS;15
935;3987;RETRASO;AEROLINEA Y TARDANZA;19
936;3993;RETRASO;NAS;17
937;3998;RETRASO;NAS;20
938;4005;RETRASO;NAS;30
939;4006;RETRASO;NAS;47
940;4009;RETRASO;AEROLINEA Y NAS;156
941;4015;RETRASO;NAS;20
942;4018;RETRASO;TARDANZA;18
943;4022;RETRASO;AEROLINEA Y NAS Y TARDANZA;49
944;4023;RETRASO;NAS;17
945;4025;RETRASO;NAS;15
946;4026;RETRASO;NAS;37
947;4033;RETRASO;NAS;103
948;4034;RETRASO;NAS;96
949;4036;RETRASO;AEROLINEA Y TARDANZA;44
950;4040;RETRASO;TIEMPO Y NAS Y TARDANZA;165
951;4041;RETRASO;AEROLINEA Y NAS;94
952;4044;RETRASO;NAS;15
953;4052;RETRASO;AEROLINEA Y NAS;79
954;4063;RETRASO;NAS;33
955;4068;RETRASO;AEROLINEA;49
956;4070;RETRASO;NAS Y TARDANZA;71
957;4071;RETRASO;NAS;25
958;4077;RETRASO;AEROLINEA Y NAS;41
959;4079;RETRASO;AEROLINEA Y NAS;29
960;4086;RETRASO;AEROLINEA Y NAS;21
961;4099;CANCELADO;Carrier;0
962;4103;RETRASO;NAS;54
963;4105;RETRASO;TIEMPO Y TARDANZA;40
964;4115;RETRASO;NAS;31
965;4118;RETRASO;TARDANZA;16
966;4130;RETRASO;AEROLINEA Y NAS;20
967;4131;RETRASO;AEROLINEA Y NAS;63
968;4133;RETRASO;AEROLINEA Y TARDANZA;70
969;4134;RETRASO;NAS;15
970;4138;RETRASO;NAS;18
971;4147;RETRASO;AEROLINEA;20
972;4157;RETRASO;AEROLINEA Y NAS;15
973;4160;RETRASO;NAS;33
974;4162;RETRASO;AEROLINEA Y NAS;22
975;4163;RETRASO;AEROLINEA Y NAS;27
976;4167;RETRASO;AEROLINEA Y NAS;25
977;4173;RETRASO;NAS;21
978;4180;RETRASO;AEROLINEA Y NAS;18
979;4181;RETRASO;AEROLINEA;140
980;4184;RETRASO;NAS;30
981;4192;RETRASO;AEROLINEA Y NAS;28
982;4200;RETRASO;TIEMPO Y TARDANZA;44
983;4201;RETRASO;NAS;20
984;4210;RETRASO;NAS;75
985;4220;RETRASO;TARDANZA;22
986;4232;RETRASO;NAS;17
987;4235;RETRASO;AEROLINEA Y TARDANZA;81
988;4290;RETRASO;AEROLINEA;27
989;4298;RETRASO;AEROLINEA;94
990;4302;RETRASO;AEROLINEA Y NAS;23
991;4322;RETRASO;TARDANZA;54
992;4326;RETRASO;NAS;22
993;4339;RETRASO;AEROLINEA Y TARDANZA;24
994;4345;RETRASO;TARDANZA;58
995;4347;RETRASO;AEROLINEA;19
996;4352;RETRASO;AEROLINEA Y NAS Y TARDANZA;34
997;4355;RETRASO;AEROLINEA Y NAS Y TARDANZA;136
998;4357;RETRASO;TIEMPO Y NAS Y TARDANZA;27
999;4358;RETRASO;NAS;16
1000;4361;RETRASO;AEROLINEA Y NAS;42
1001;4363;RETRASO;NAS;59
1002;4364;RETRASO;NAS Y TARDANZA;131
1003;4366;RETRASO;TIEMPO Y TARDANZA;49
1004;4367;CANCELADO;Carrier;0
1005;4370;RETRASO;NAS;24
1006;4371;RETRASO;AEROLINEA Y TIEMPO;52
1007;4372;RETRASO;AEROLINEA Y TIEMPO Y TARDANZA;19
1008;4374;RETRASO;NAS;44
1009;4375;RETRASO;NAS;35
1010;4378;RETRASO;AEROLINEA;49
1011;4380;RETRASO;TARDANZA;36
1012;4383;RETRASO;NAS;15
1013;4385;RETRASO;NAS;40
1014;4386;RETRASO;NAS;61
1015;4387;RETRASO;NAS Y TARDANZA;128
1016;4388;RETRASO;NAS Y TARDANZA;43
1017;4391;RETRASO;NAS;74
1018;4393;RETRASO;AEROLINEA Y NAS;37
1019;4394;RETRASO;NAS Y TARDANZA;55
1020;4396;RETRASO;TIEMPO Y TARDANZA;102
1021;4397;RETRASO;NAS Y TARDANZA;78
1022;4399;RETRASO;NAS;84
1023;4400;RETRASO;NAS;83
1024;4401;RETRASO;NAS;15
1025;4402;RETRASO;NAS Y TARDANZA;109
1026;4403;RETRASO;NAS;115
1027;4404;RETRASO;NAS;136
1028;4405;RETRASO;NAS;109
1029;4410;RETRASO;NAS;103
1030;4411;CANCELADO;National Air System;0
1031;4412;RETRASO;NAS Y TARDANZA;42
1032;4413;RETRASO;NAS Y TARDANZA;18
1033;4415;RETRASO;NAS Y TARDANZA;51
1034;4416;RETRASO;NAS Y TARDANZA;34
1035;4417;RETRASO;AEROLINEA Y NAS;20
1036;4422;RETRASO;TIEMPO Y NAS;22
1037;4430;RETRASO;NAS;20
1038;4434;RETRASO;AEROLINEA;50
1039;4438;RETRASO;NAS;70
1040;4439;RETRASO;NAS;57
1041;4447;RETRASO;NAS;15
1042;4450;RETRASO;AEROLINEA Y NAS;20
1043;4462;RETRASO;AEROLINEA;16
1044;4470;RETRASO;AEROLINEA Y NAS Y TARDANZA;41
1045;4476;RETRASO;AEROLINEA Y NAS;33
1046;4481;RETRASO;NAS;16
1047;4484;RETRASO;AEROLINEA Y NAS Y TARDANZA;27
1048;4490;RETRASO;NAS;26
1049;4496;RETRASO;TARDANZA;86
1050;4498;RETRASO;AEROLINEA Y NAS;25
1051;4499;RETRASO;NAS;21
1052;4501;RETRASO;AEROLINEA Y TARDANZA;48
1053;4503;RETRASO;AEROLINEA Y NAS;39
1054;4510;RETRASO;NAS;20
1055;4512;RETRASO;AEROLINEA Y NAS;20
1056;4516;RETRASO;AEROLINEA;18
1057;4522;RETRASO;NAS;110
1058;4524;RETRASO;AEROLINEA Y TARDANZA;16
1059;4527;RETRASO;NAS Y TARDANZA;36
1060;4537;RETRASO;AEROLINEA Y TARDANZA;39
1061;4538;RETRASO;AEROLINEA Y NAS;108
1062;4549;RETRASO;NAS;16
1063;4558;RETRASO;AEROLINEA;101
1064;4564;RETRASO;AEROLINEA Y TARDANZA;54
1065;4566;RETRASO;TARDANZA;29
1066;4569;RETRASO;NAS Y TARDANZA;40
1067;4571;RETRASO;NAS;15
1068;4574;RETRASO;AEROLINEA Y NAS;73
1069;4577;RETRASO;AEROLINEA Y TARDANZA;107
1070;4578;RETRASO;AEROLINEA Y TARDANZA;15
1071;4579;RETRASO;TARDANZA;18
1072;4585;RETRASO;TARDANZA;42
1073;4592;RETRASO;NAS Y TARDANZA;300
1074;4713;DESVIO;;128
1075;4714;DESVIO;;148
1076;4715;DESVIO;;0
1077;4716;DESVIO;;61
1078;4717;RETRASO;NAS;22
1079;4723;RETRASO;NAS Y TARDANZA;35
1080;4724;RETRASO;AEROLINEA Y NAS;41
1081;4726;RETRASO;NAS;15
1082;4732;RETRASO;AEROLINEA Y NAS;40
1083;4734;RETRASO;NAS;20
1084;4735;RETRASO;AEROLINEA Y NAS;112
1085;4738;RETRASO;AEROLINEA;46
1086;4747;RETRASO;AEROLINEA;55
1087;4748;RETRASO;AEROLINEA;316
1088;4753;RETRASO;AEROLINEA;19
1089;4761;RETRASO;AEROLINEA;26
1090;4768;RETRASO;NAS;20
1091;4769;RETRASO;NAS;17
1092;4774;RETRASO;AEROLINEA Y NAS;151
1093;4776;RETRASO;AEROLINEA;19
1094;4778;RETRASO;AEROLINEA;51
1095;4779;RETRASO;AEROLINEA Y NAS;113
1096;4780;RETRASO;NAS;35
1097;4785;RETRASO;NAS;21
1098;4790;RETRASO;AEROLINEA;40
1099;4791;RETRASO;AEROLINEA Y NAS;59
1100;4792;RETRASO;NAS;31
1101;4793;RETRASO;TARDANZA;31
1102;4794;RETRASO;NAS Y TARDANZA;77
1103;4802;RETRASO;AEROLINEA Y NAS;26
1104;4811;RETRASO;AEROLINEA Y NAS;16
1105;4812;RETRASO;AEROLINEA;47
1106;4815;RETRASO;NAS;22
1107;4818;RETRASO;AEROLINEA Y NAS Y TARDANZA;108
1108;4824;CANCELADO;Weather;0
1109;4827;CANCELADO;Weather;0
1110;4830;RETRASO;AEROLINEA Y NAS;18
1111;4833;RETRASO;AEROLINEA;46
1112;4836;RETRASO;AEROLINEA Y NAS;41
1113;4837;CANCELADO;Carrier;0
1114;4839;RETRASO;NAS Y TARDANZA;40
1115;4840;CANCELADO;Weather;0
1116;4843;RETRASO;AEROLINEA Y NAS Y TARDANZA;95
1117;4847;RETRASO;NAS Y TARDANZA;74
1118;4848;RETRASO;AEROLINEA Y TARDANZA;70
1119;4853;RETRASO;AEROLINEA Y NAS Y TARDANZA;75
1120;4854;RETRASO;AEROLINEA Y TARDANZA;80
1121;4855;RETRASO;AEROLINEA;22
1122;4858;RETRASO;TARDANZA;187
1123;4859;RETRASO;AEROLINEA Y NAS;33
1124;4861;RETRASO;TARDANZA;163
1125;4868;RETRASO;TARDANZA;125
1126;4874;RETRASO;TARDANZA;52
1127;4875;RETRASO;AEROLINEA Y NAS Y TARDANZA;60
1128;4876;RETRASO;NAS;32
1129;4877;RETRASO;TARDANZA;19
1130;4878;CANCELADO;Carrier;0
1131;4879;RETRASO;AEROLINEA Y NAS;72
1132;4880;RETRASO;TARDANZA;63
1133;4881;CANCELADO;Carrier;0
1134;4882;RETRASO;NAS Y TARDANZA;15
1135;4883;RETRASO;NAS Y TARDANZA;45
1136;4884;RETRASO;AEROLINEA Y NAS;255
1137;4885;RETRASO;TARDANZA;219
1138;4887;RETRASO;TARDANZA;239
1139;4892;RETRASO;NAS;16
1140;4898;RETRASO;AEROLINEA;316
1141;4899;RETRASO;TARDANZA;304
1142;4900;RETRASO;AEROLINEA;19
1143;4901;RETRASO;AEROLINEA Y TARDANZA;452
1144;4912;CANCELADO;Weather;0
1145;4913;CANCELADO;Weather;0
1146;4914;CANCELADO;Weather;0
1147;4915;CANCELADO;Weather;0
1148;4916;CANCELADO;Weather;0
1149;4923;RETRASO;AEROLINEA Y NAS;22
1150;4926;RETRASO;NAS;26
1151;4928;RETRASO;AEROLINEA Y NAS;34
1152;4929;RETRASO;NAS Y TARDANZA;142
1153;4930;RETRASO;AEROLINEA Y TARDANZA;141
1154;4931;RETRASO;AEROLINEA Y NAS;104
1155;4937;RETRASO;AEROLINEA;35
1156;4939;RETRASO;TARDANZA;15
1157;4941;RETRASO;NAS Y TARDANZA;123
1158;4942;RETRASO;NAS Y TARDANZA;144
1159;4943;RETRASO;NAS Y TARDANZA;111
1160;4944;RETRASO;AEROLINEA Y TARDANZA;138
1161;4964;CANCELADO;Carrier;0
1162;4965;RETRASO;TARDANZA;24
1163;4966;RETRASO;TARDANZA;50
1164;4967;RETRASO;NAS;16
1165;4968;RETRASO;NAS Y TARDANZA;27
1166;4970;RETRASO;NAS;21
1167;4972;RETRASO;AEROLINEA Y NAS;57
1168;4974;RETRASO;NAS;35
1169;4976;CANCELADO;Carrier;0
1170;4978;RETRASO;NAS;20
1171;4979;RETRASO;AEROLINEA Y NAS;90
1172;4981;RETRASO;NAS Y TARDANZA;129
1173;4982;RETRASO;AEROLINEA;85
1174;4983;RETRASO;TARDANZA;72
1175;4984;RETRASO;AEROLINEA;15
1176;4985;RETRASO;NAS;36
1177;4986;RETRASO;AEROLINEA;93
1178;4989;RETRASO;TARDANZA;82
1179;4991;RETRASO;NAS;15
1180;4993;RETRASO;AEROLINEA;79
1181;4994;CANCELADO;Carrier;0
1182;4997;RETRASO;NAS;23
1183;5000;RETRASO;AEROLINEA;24
1184;5001;RETRASO;TARDANZA;56
1185;5002;RETRASO;NAS;46
1186;5005;RETRASO;TARDANZA;32
1187;5008;RETRASO;NAS;53
1188;5009;CANCELADO;Carrier;0
1189;5010;RETRASO;NAS;35
1190;5015;RETRASO;NAS;31
1191;5018;RETRASO;TARDANZA;16
1192;5023;CANCELADO;Carrier;0
1193;5026;RETRASO;NAS;26
1194;5033;RETRASO;NAS;25
1195;5034;RETRASO;NAS;30
1196;5040;RETRASO;NAS;33
1197;5043;RETRASO;NAS;22
1198;5044;CANCELADO;Carrier;0
1199;5049;RETRASO;AEROLINEA;32
1200;5055;RETRASO;AEROLINEA Y NAS;70
1201;5064;RETRASO;AEROLINEA Y NAS Y TARDANZA;15
1202;5065;RETRASO;AEROLINEA;28
1203;5103;RETRASO;NAS Y TARDANZA;58
1204;5104;RETRASO;AEROLINEA Y NAS Y TARDANZA;118
1205;5107;RETRASO;TARDANZA;64
1206;5108;RETRASO;AEROLINEA Y TARDANZA;85
1207;5111;RETRASO;NAS Y TARDANZA;19
1208;5113;RETRASO;AEROLINEA Y NAS;18
1209;5114;RETRASO;AEROLINEA Y NAS Y TARDANZA;20
1210;5115;RETRASO;AEROLINEA Y TARDANZA;24
1211;5123;RETRASO;TARDANZA;30
1212;5124;RETRASO;AEROLINEA Y NAS;30
1213;5125;RETRASO;AEROLINEA Y TARDANZA;33
1214;5126;RETRASO;TARDANZA;55
1215;5127;RETRASO;NAS Y TARDANZA;72
1216;5128;RETRASO;NAS;18
1217;5147;RETRASO;TARDANZA;75
1218;5149;RETRASO;TARDANZA;52
1219;5152;RETRASO;AEROLINEA;30
1220;5153;RETRASO;AEROLINEA;28
1221;5166;RETRASO;AEROLINEA;70
1222;5167;RETRASO;AEROLINEA;17
1223;5185;RETRASO;AEROLINEA Y NAS;83
1224;5190;RETRASO;NAS;15
1225;5193;RETRASO;TARDANZA;35
1226;5198;RETRASO;TARDANZA;41
1227;5201;RETRASO;AEROLINEA;44
1228;5204;RETRASO;AEROLINEA Y NAS;75
1229;5209;RETRASO;AEROLINEA;21
1230;5214;RETRASO;TARDANZA;22
1231;5220;RETRASO;AEROLINEA Y NAS;28
1232;5223;RETRASO;TARDANZA;71
1233;5226;RETRASO;AEROLINEA Y NAS;17
1234;5241;RETRASO;AEROLINEA Y NAS;15
1235;5247;CANCELADO;Carrier;0
1236;5249;CANCELADO;Carrier;0
1237;5259;RETRASO;AEROLINEA;75
1238;5262;RETRASO;TARDANZA;53
1239;5266;CANCELADO;Carrier;0
1240;5267;CANCELADO;Carrier;0
1241;5268;RETRASO;AEROLINEA;20
1242;5269;RETRASO;AEROLINEA;163
1243;5271;RETRASO;AEROLINEA;75
1244;5274;RETRASO;TARDANZA;49
1245;5281;RETRASO;AEROLINEA;88
1246;5282;CANCELADO;Carrier;0
1247;5292;CANCELADO;Carrier;0
1248;5305;RETRASO;AEROLINEA Y NAS;27
1249;5332;RETRASO;AEROLINEA Y NAS;71
1250;5333;RETRASO;NAS Y TARDANZA;62
1251;5338;RETRASO;TARDANZA;25
1252;5339;RETRASO;TARDANZA;38
1253;5340;RETRASO;AEROLINEA;18
1254;5353;CANCELADO;Carrier;0
