ID_VUELO;flightNum;departure;arrival;originiata;destiata;Matricula
439;350;27/10/2008;27/10/2008;ELP;ORD;N234AA
440;350;25/10/2008;25/10/2008;ORD;LGA;N4XAAA
441;350;26/10/2008;26/10/2008;ORD;LGA;N494AA
442;350;27/10/2008;27/10/2008;ORD;LGA;N234AA
443;351;25/10/2008;25/10/2008;BOS;DFW;N5EMAA
444;351;26/10/2008;26/10/2008;BOS;DFW;N5FEAA
445;351;27/10/2008;27/10/2008;BOS;DFW;N5CEAA
446;351;25/10/2008;25/10/2008;DFW;LAS;N5EMAA
447;351;26/10/2008;26/10/2008;DFW;LAS;N5FEAA
448;351;27/10/2008;27/10/2008;DFW;LAS;N5CEAA
449;352;25/10/2008;25/10/2008;MSP;ORD;N4WKAA
450;352;26/10/2008;26/10/2008;MSP;ORD;N423AA
451;352;27/10/2008;27/10/2008;MSP;ORD;N4XWAA
452;352;26/10/2008;26/10/2008;ORD;LGA;N423AA
453;352;27/10/2008;27/10/2008;ORD;LGA;N4XWAA
454;353;26/10/2008;26/10/2008;LGA;ORD;N249AA
455;353;27/10/2008;27/10/2008;LGA;ORD;N419AA
456;354;25/10/2008;25/10/2008;ORD;LGA;N507AA
457;354;26/10/2008;26/10/2008;ORD;LGA;N561AA
458;354;27/10/2008;27/10/2008;ORD;LGA;N557AA
459;354;25/10/2008;25/10/2008;STL;ORD;N507AA
460;354;26/10/2008;26/10/2008;STL;ORD;N561AA
461;354;27/10/2008;27/10/2008;STL;ORD;N557AA
462;355;25/10/2008;25/10/2008;DFW;ONT;N403AA
463;355;26/10/2008;26/10/2008;DFW;ONT;N518AA
464;355;27/10/2008;27/10/2008;DFW;ONT;N526AA
465;355;25/10/2008;25/10/2008;OKC;DFW;N403AA
466;355;26/10/2008;26/10/2008;OKC;DFW;N518AA
467;355;27/10/2008;27/10/2008;OKC;DFW;N526AA
468;356;25/10/2008;25/10/2008;DFW;JFK;N4WYAA
469;356;26/10/2008;26/10/2008;DFW;JFK;N446AA
470;356;27/10/2008;27/10/2008;DFW;JFK;N236AA
471;358;26/10/2008;26/10/2008;ORD;LGA;N585AA
472;358;27/10/2008;27/10/2008;ORD;LGA;N529AA
473;359;25/10/2008;25/10/2008;DFW;SNA;N3CGAA
474;359;26/10/2008;26/10/2008;DFW;SNA;N3CHAA
475;359;27/10/2008;27/10/2008;DFW;SNA;N3CSAA
476;360;25/10/2008;25/10/2008;MCI;ORD;N583AA
477;360;26/10/2008;26/10/2008;ORD;LGA;N529AA
478;360;27/10/2008;27/10/2008;ORD;LGA;N528AA
479;360;26/10/2008;26/10/2008;STL;ORD;N4YSAA
480;360;27/10/2008;27/10/2008;STL;ORD;N528AA
481;361;25/10/2008;25/10/2008;IND;DFW;N233AA
482;361;26/10/2008;26/10/2008;IND;DFW;N468AA
483;361;27/10/2008;27/10/2008;IND;DFW;N481AA
484;363;26/10/2008;26/10/2008;LGA;ORD;N529AA
485;363;27/10/2008;27/10/2008;LGA;ORD;N528AA
486;363;26/10/2008;26/10/2008;ORD;MSP;N529AA
487;363;27/10/2008;27/10/2008;ORD;MSP;N528AA
488;365;25/10/2008;25/10/2008;EWR;DFW;N436AA
489;365;26/10/2008;26/10/2008;EWR;DFW;N4XXAA
490;365;27/10/2008;27/10/2008;EWR;DFW;N572AA
491;366;26/10/2008;26/10/2008;ORD;LGA;N249AA
492;366;27/10/2008;27/10/2008;ORD;LGA;N419AA
493;367;25/10/2008;25/10/2008;TPA;DFW;N3BYAA
494;367;26/10/2008;26/10/2008;TPA;DFW;N3BPAA
495;368;25/10/2008;25/10/2008;MSP;ORD;N4YDAA
496;368;26/10/2008;26/10/2008;MSP;ORD;N595AA
497;368;27/10/2008;27/10/2008;MSP;ORD;N566AA
498;368;25/10/2008;25/10/2008;ORD;LGA;N4YDAA
499;368;26/10/2008;26/10/2008;ORD;LGA;N595AA
500;368;27/10/2008;27/10/2008;ORD;LGA;N566AA
501;369;25/10/2008;25/10/2008;DFW;ABQ;N555AA
502;369;26/10/2008;26/10/2008;DFW;ABQ;N537AA
503;369;27/10/2008;27/10/2008;DFW;ABQ;N489AA
504;369;25/10/2008;25/10/2008;PBI;DFW;N555AA
505;369;26/10/2008;26/10/2008;PBI;DFW;N537AA
506;369;27/10/2008;27/10/2008;PBI;DFW;N489AA
507;370;25/10/2008;25/10/2008;ORD;LGA;N488AA
508;370;26/10/2008;26/10/2008;ORD;LGA;N536AA
509;370;27/10/2008;27/10/2008;ORD;LGA;N585AA
510;371;26/10/2008;26/10/2008;LGA;ORD;N585AA
511;371;27/10/2008;27/10/2008;LGA;ORD;N529AA
512;372;25/10/2008;25/10/2008;SJU;TPA;N5DVAA
513;372;26/10/2008;26/10/2008;SJU;TPA;N5BYAA
514;372;27/10/2008;27/10/2008;SJU;TPA;N632AA
515;373;25/10/2008;25/10/2008;DFW;SNA;N3BTAA
516;373;26/10/2008;26/10/2008;DFW;SNA;N3BRAA
517;373;27/10/2008;27/10/2008;DFW;SNA;N3CEAA
518;374;25/10/2008;25/10/2008;MCI;ORD;N541AA
519;374;26/10/2008;26/10/2008;MCI;ORD;N559AA
520;374;27/10/2008;27/10/2008;MCI;ORD;N497AA
521;374;26/10/2008;26/10/2008;ORD;LGA;N559AA
522;374;27/10/2008;27/10/2008;ORD;LGA;N497AA
523;375;25/10/2008;25/10/2008;JFK;DFW;N4WYAA
524;375;26/10/2008;26/10/2008;JFK;DFW;N446AA
525;375;27/10/2008;27/10/2008;JFK;DFW;N236AA
526;376;25/10/2008;25/10/2008;JAX;DFW;N464AA
527;376;26/10/2008;26/10/2008;JAX;DFW;N520AA
528;376;27/10/2008;27/10/2008;JAX;DFW;N448AA
529;378;25/10/2008;25/10/2008;ORD;LGA;N562AA
530;378;26/10/2008;26/10/2008;ORD;LGA;N434AA
531;378;27/10/2008;27/10/2008;ORD;LGA;N4YEAA
532;378;26/10/2008;26/10/2008;STL;ORD;N434AA
533;378;27/10/2008;27/10/2008;STL;ORD;N4YSAA
534;379;25/10/2008;25/10/2008;AUS;LAX;N538AA
535;379;26/10/2008;26/10/2008;AUS;LAX;N236AA
536;379;27/10/2008;27/10/2008;AUS;LAX;N558AA
537;382;25/10/2008;25/10/2008;ORD;LGA;N494AA
538;382;26/10/2008;26/10/2008;ORD;LGA;N248AA
539;382;27/10/2008;27/10/2008;ORD;LGA;N486AA
540;382;25/10/2008;25/10/2008;SAT;ORD;N494AA
541;382;26/10/2008;26/10/2008;SAT;ORD;N248AA
542;382;27/10/2008;27/10/2008;SAT;ORD;N486AA
543;383;25/10/2008;25/10/2008;BWI;DFW;N495AA
544;383;25/10/2008;25/10/2008;DFW;TUS;N495AA
545;383;26/10/2008;26/10/2008;DFW;TUS;N421AA
546;383;27/10/2008;27/10/2008;DFW;TUS;N484AA
547;383;26/10/2008;26/10/2008;MEM;DFW;N421AA
548;383;27/10/2008;27/10/2008;MEM;DFW;N484AA
549;384;25/10/2008;25/10/2008;ORD;LGA;N598AA
550;384;26/10/2008;26/10/2008;ORD;LGA;N517AA
551;384;27/10/2008;27/10/2008;ORD;LGA;N4WUAA
552;385;25/10/2008;25/10/2008;DFW;ELP;N458AA
553;385;26/10/2008;26/10/2008;DFW;ELP;N555AA
554;385;27/10/2008;27/10/2008;DFW;ELP;N537AA
555;385;25/10/2008;25/10/2008;RSW;DFW;N458AA
556;385;26/10/2008;26/10/2008;RSW;DFW;N555AA
557;385;27/10/2008;27/10/2008;RSW;DFW;N537AA
558;386;26/10/2008;26/10/2008;ORD;LGA;N456AA
559;386;27/10/2008;27/10/2008;ORD;LGA;N271AA
560;387;25/10/2008;25/10/2008;STL;SAN;N5CAAA
561;387;26/10/2008;26/10/2008;STL;SAN;N5DYAA
562;387;27/10/2008;27/10/2008;STL;SAN;N638AA
563;388;25/10/2008;25/10/2008;DFW;SAT;N445AA
564;388;26/10/2008;26/10/2008;DFW;SAT;N451AA
565;388;27/10/2008;27/10/2008;DFW;SAT;N4XDAA
566;388;25/10/2008;25/10/2008;MSY;DFW;N445AA
567;388;26/10/2008;26/10/2008;SLC;DFW;N521AA
568;388;27/10/2008;27/10/2008;SLC;DFW;N4XDAA
569;390;25/10/2008;25/10/2008;MIA;DTW;N3AWAA
570;390;26/10/2008;26/10/2008;MIA;DTW;N3CXAA
571;390;27/10/2008;27/10/2008;MIA;DTW;N3CCAA
572;392;25/10/2008;25/10/2008;ORD;LGA;N237AA
573;392;26/10/2008;26/10/2008;ORD;LGA;N249AA
574;392;27/10/2008;27/10/2008;ORD;LGA;N419AA
575;394;25/10/2008;25/10/2008;ORD;LGA;N4WUAA
576;394;27/10/2008;27/10/2008;ORD;LGA;N589AA
577;397;25/10/2008;25/10/2008;MIA;LAX;N388AA
578;397;26/10/2008;26/10/2008;MIA;LAX;N377AA
579;397;27/10/2008;27/10/2008;MIA;LAX;N354AA
580;398;27/10/2008;27/10/2008;ORD;LGA;N244AA
581;399;25/10/2008;25/10/2008;DFW;SFO;N343AA
582;399;26/10/2008;26/10/2008;DFW;SFO;N378AA
583;399;27/10/2008;27/10/2008;DFW;SFO;N360AA
584;400;26/10/2008;26/10/2008;SFO;ORD;N598AA
585;400;27/10/2008;27/10/2008;SFO;ORD;N4WPAA
586;402;26/10/2008;26/10/2008;DFW;RSW;N538AA
587;402;27/10/2008;27/10/2008;DFW;RSW;N538AA
588;403;26/10/2008;26/10/2008;DFW;TUS;N515AA
589;403;27/10/2008;27/10/2008;DFW;TUS;N413AA
590;404;25/10/2008;25/10/2008;MIA;MCO;N5FBAA
591;404;26/10/2008;26/10/2008;MIA;MCO;N5CBAA
592;404;27/10/2008;27/10/2008;MIA;MCO;N5EMAA
593;405;25/10/2008;25/10/2008;DFW;AUS;N455AA
594;405;26/10/2008;26/10/2008;DFW;AUS;N455AA
595;405;27/10/2008;27/10/2008;DFW;AUS;N478AA
596;405;25/10/2008;25/10/2008;ELP;DFW;N455AA
597;405;26/10/2008;26/10/2008;ELP;DFW;N455AA
598;405;27/10/2008;27/10/2008;ELP;DFW;N478AA
599;406;25/10/2008;25/10/2008;BUR;DFW;N236AA
600;406;26/10/2008;26/10/2008;BUR;DFW;N557AA
601;406;27/10/2008;27/10/2008;BUR;DFW;N515AA
602;407;26/10/2008;26/10/2008;ORD;STL;N4WJAA
603;407;27/10/2008;27/10/2008;ORD;STL;N4YSAA
604;408;25/10/2008;25/10/2008;ORD;PHL;N558AA
605;408;26/10/2008;26/10/2008;ORD;PHL;N509AA
606;408;27/10/2008;27/10/2008;ORD;PHL;N490AA
607;409;25/10/2008;25/10/2008;ATL;DFW;N482AA
608;409;26/10/2008;26/10/2008;SLC;DFW;N502AA
609;409;27/10/2008;27/10/2008;SLC;DFW;N227AA
610;410;25/10/2008;25/10/2008;MIA;BNA;N3CFAA
611;410;26/10/2008;26/10/2008;MIA;BNA;N3BEAA
612;410;27/10/2008;27/10/2008;MIA;BNA;N3BHAA
613;411;25/10/2008;25/10/2008;ORD;STL;N575AA
614;411;26/10/2008;26/10/2008;ORD;STL;N560AA
615;411;27/10/2008;27/10/2008;ORD;STL;N258AA
616;413;25/10/2008;25/10/2008;MIA;ORD;N614AA
617;413;26/10/2008;26/10/2008;MIA;ORD;N5FPAA
618;413;27/10/2008;27/10/2008;MIA;ORD;N630AA
619;413;25/10/2008;25/10/2008;ORD;SNA;N614AA
620;413;26/10/2008;26/10/2008;ORD;SNA;N5FPAA
621;413;27/10/2008;27/10/2008;ORD;SNA;N630AA
622;414;25/10/2008;25/10/2008;DFW;BNA;N469AA
623;414;26/10/2008;26/10/2008;DFW;BNA;N483AA
624;414;27/10/2008;27/10/2008;DFW;BNA;N536AA
625;418;26/10/2008;26/10/2008;DFW;MCI;N410AA
626;418;27/10/2008;27/10/2008;DFW;MCI;N443AA
627;418;25/10/2008;25/10/2008;SJC;DFW;N590AA
628;418;26/10/2008;26/10/2008;SJC;DFW;N410AA
629;418;27/10/2008;27/10/2008;SJC;DFW;N443AA
630;419;25/10/2008;25/10/2008;ORD;ELP;N4XAAA
631;419;26/10/2008;26/10/2008;ORD;ELP;N494AA
632;419;27/10/2008;27/10/2008;ORD;ELP;N234AA
633;419;25/10/2008;25/10/2008;RDU;ORD;N4XAAA
634;419;26/10/2008;26/10/2008;RDU;ORD;N494AA
635;419;27/10/2008;27/10/2008;RDU;ORD;N234AA
636;420;25/10/2008;25/10/2008;LAX;DFW;N3CYAA
637;420;26/10/2008;26/10/2008;LAX;DFW;N3DAAA
638;420;27/10/2008;27/10/2008;LAX;DFW;N3DLAA
639;421;25/10/2008;25/10/2008;MIA;DFW;N5FAAA
640;421;26/10/2008;26/10/2008;MIA;DFW;N5CXAA
641;421;27/10/2008;27/10/2008;MIA;DFW;N641AA
642;422;25/10/2008;25/10/2008;DFW;RDU;N460AA
643;422;26/10/2008;26/10/2008;DFW;RDU;N459AA
644;422;27/10/2008;27/10/2008;DFW;RDU;N502AA
645;425;25/10/2008;25/10/2008;ORD;SEA;N439AA
646;425;26/10/2008;26/10/2008;ORD;SEA;N4WKAA
647;425;27/10/2008;27/10/2008;ORD;SEA;N4YTAA
648;425;25/10/2008;25/10/2008;STL;ORD;N439AA
649;425;26/10/2008;26/10/2008;STL;ORD;N4WKAA
650;425;27/10/2008;27/10/2008;STL;ORD;N4YTAA
651;427;26/10/2008;26/10/2008;AUS;LAX;N418AA
652;427;27/10/2008;27/10/2008;AUS;LAX;N245AA
653;428;25/10/2008;25/10/2008;DFW;BOS;N4YCAA
654;428;26/10/2008;26/10/2008;DFW;BOS;N4YJAA
655;428;27/10/2008;27/10/2008;DFW;BOS;N4XEAA
656;428;26/10/2008;26/10/2008;MCI;DFW;N4YJAA
657;428;25/10/2008;25/10/2008;SAT;DFW;N4YCAA
658;431;25/10/2008;25/10/2008;MIA;SFO;N613AA
659;431;26/10/2008;26/10/2008;MIA;SFO;N357AA
660;431;27/10/2008;27/10/2008;MIA;SFO;N391AA
661;433;25/10/2008;25/10/2008;PHX;DFW;N463AA
662;433;26/10/2008;26/10/2008;PHX;DFW;N578AA
663;433;27/10/2008;27/10/2008;PHX;DFW;N290AA
664;434;25/10/2008;25/10/2008;DFW;AUS;N533AA
665;434;26/10/2008;26/10/2008;DFW;AUS;N481AA
666;434;27/10/2008;27/10/2008;DFW;AUS;N487AA
667;434;25/10/2008;25/10/2008;ELP;DFW;N533AA
668;434;26/10/2008;26/10/2008;ELP;DFW;N481AA
669;434;27/10/2008;27/10/2008;ELP;DFW;N487AA
670;436;25/10/2008;25/10/2008;DFW;FLL;N3CWAA
671;436;26/10/2008;26/10/2008;DFW;FLL;N3AGAA
672;436;27/10/2008;27/10/2008;DFW;FLL;N3CTAA
673;437;25/10/2008;25/10/2008;ORD;MSP;N4YKAA
674;437;26/10/2008;26/10/2008;ORD;MSP;N423AA
675;437;27/10/2008;27/10/2008;ORD;MSP;N4XWAA
676;438;25/10/2008;25/10/2008;TPA;MIA;N3AUAA
677;438;26/10/2008;26/10/2008;TPA;MIA;N3CCAA
678;438;27/10/2008;27/10/2008;TPA;MIA;N3DFAA
679;439;25/10/2008;25/10/2008;ORD;MSP;N408AA
680;439;26/10/2008;26/10/2008;ORD;MSP;N401AA
681;439;27/10/2008;27/10/2008;ORD;MSP;N449AA
682;439;25/10/2008;25/10/2008;PHX;ORD;N408AA
683;439;26/10/2008;26/10/2008;PHX;ORD;N401AA
684;439;27/10/2008;27/10/2008;PHX;ORD;N449AA
685;441;25/10/2008;25/10/2008;DFW;SNA;N3ASAA
686;441;26/10/2008;26/10/2008;DFW;SNA;N3DAAA
687;441;27/10/2008;27/10/2008;DFW;SNA;N3CAAA
688;442;25/10/2008;25/10/2008;SFO;MIA;N357AA
689;442;26/10/2008;26/10/2008;SFO;MIA;N357AA
690;442;27/10/2008;27/10/2008;SFO;MIA;N628AA
691;443;25/10/2008;25/10/2008;MIA;MSY;N3APAA
692;443;26/10/2008;26/10/2008;MIA;MSY;N3CCAA
693;443;27/10/2008;27/10/2008;MIA;MSY;N3BFAA
694;444;25/10/2008;25/10/2008;ORD;BOS;N208AA
695;444;26/10/2008;26/10/2008;ORD;BOS;N527AA
696;444;27/10/2008;27/10/2008;ORD;BOS;N544AA
697;446;25/10/2008;25/10/2008;AUS;DFW;N253AA
698;446;26/10/2008;26/10/2008;AUS;DFW;N533AA
699;446;27/10/2008;27/10/2008;AUS;DFW;N581AA
700;446;25/10/2008;25/10/2008;DFW;PHL;N253AA
701;446;26/10/2008;26/10/2008;DFW;PHL;N544AA
702;446;27/10/2008;27/10/2008;DFW;PHL;N581AA
703;449;26/10/2008;26/10/2008;RDU;ORD;N497AA
704;449;27/10/2008;27/10/2008;RDU;ORD;N551AA
705;450;25/10/2008;25/10/2008;DFW;MSP;N444AA
706;450;26/10/2008;26/10/2008;DFW;MSP;N246AA
707;450;27/10/2008;27/10/2008;DFW;MSP;N474AA
708;452;25/10/2008;25/10/2008;MIA;BOS;N5DKAA
709;453;25/10/2008;25/10/2008;DFW;PDX;N4XNAA
710;453;26/10/2008;26/10/2008;DFW;PDX;N4WAAA
711;453;27/10/2008;27/10/2008;DFW;PDX;N591AA
712;454;25/10/2008;25/10/2008;SFO;DFW;N4XCAA
713;454;26/10/2008;26/10/2008;SFO;DFW;N433AA
714;454;27/10/2008;27/10/2008;SFO;DFW;N4WMAA
715;455;25/10/2008;25/10/2008;ORD;LAX;N350AA
716;455;26/10/2008;26/10/2008;ORD;LAX;N345AA
717;455;27/10/2008;27/10/2008;ORD;LAX;N369AA
718;459;26/10/2008;26/10/2008;BDL;DFW;N3DKAA
719;459;27/10/2008;27/10/2008;BDL;DFW;N3CGAA
720;460;25/10/2008;25/10/2008;DFW;CMH;N419AA
721;460;26/10/2008;26/10/2008;DFW;CMH;N508AA
722;460;27/10/2008;27/10/2008;DFW;CMH;N564AA
723;460;25/10/2008;25/10/2008;MFE;DFW;N419AA
724;460;26/10/2008;26/10/2008;MFE;DFW;N508AA
725;460;27/10/2008;27/10/2008;MFE;DFW;N564AA
726;462;26/10/2008;26/10/2008;ORD;RDU;N234AA
727;462;27/10/2008;27/10/2008;ORD;RDU;N539AA
728;463;25/10/2008;25/10/2008;DFW;SFO;N4XHAA
729;463;26/10/2008;26/10/2008;DFW;SFO;N4WXAA
730;463;27/10/2008;27/10/2008;DFW;SFO;N567AA
731;465;25/10/2008;25/10/2008;DFW;SEA;N3BVAA
732;465;26/10/2008;26/10/2008;DFW;SEA;N3BHAA
733;465;27/10/2008;27/10/2008;DFW;SEA;N3ASAA
734;465;25/10/2008;25/10/2008;MIA;DFW;N3BVAA
735;465;26/10/2008;26/10/2008;MIA;DFW;N3BHAA
736;465;27/10/2008;27/10/2008;MIA;DFW;N3ASAA
737;469;25/10/2008;25/10/2008;ORD;STL;N274AA
738;469;26/10/2008;26/10/2008;ORD;STL;N234AA
739;469;27/10/2008;27/10/2008;ORD;STL;N539AA
740;469;25/10/2008;25/10/2008;PHL;ORD;N274AA
741;469;26/10/2008;26/10/2008;PHL;ORD;N234AA
742;469;27/10/2008;27/10/2008;PHL;ORD;N539AA
743;470;25/10/2008;25/10/2008;RNO;DFW;N4XHAA
744;470;26/10/2008;26/10/2008;RNO;DFW;N4WXAA
745;470;27/10/2008;27/10/2008;RNO;DFW;N245AA
746;471;25/10/2008;25/10/2008;DFW;ICT;N515AA
747;471;26/10/2008;26/10/2008;DFW;ICT;N597AA
748;471;27/10/2008;27/10/2008;DFW;ICT;N4YBAA
749;472;25/10/2008;25/10/2008;DFW;JAX;N588AA
750;472;27/10/2008;27/10/2008;DFW;JAX;N255AA
751;472;25/10/2008;25/10/2008;ICT;DFW;N588AA
752;472;27/10/2008;27/10/2008;ICT;DFW;N255AA
753;474;25/10/2008;25/10/2008;DFW;ATL;N482AA
754;474;26/10/2008;26/10/2008;DFW;ATL;N253AA
755;474;27/10/2008;27/10/2008;DFW;ATL;N587AA
756;474;25/10/2008;25/10/2008;SAT;DFW;N417AA
757;474;26/10/2008;26/10/2008;SAT;DFW;N253AA
758;474;27/10/2008;27/10/2008;SAT;DFW;N587AA
759;475;25/10/2008;25/10/2008;DCA;DFW;N202AA
760;475;26/10/2008;26/10/2008;DCA;DFW;N566AA
761;475;27/10/2008;27/10/2008;DCA;DFW;N4XNAA
762;476;25/10/2008;25/10/2008;ORD;RDU;N487AA
763;476;26/10/2008;26/10/2008;ORD;RDU;N574AA
764;476;27/10/2008;27/10/2008;ORD;RDU;N427AA
765;477;25/10/2008;25/10/2008;DFW;ABQ;N4XRAA
766;477;26/10/2008;26/10/2008;DFW;ABQ;N596AA
767;477;27/10/2008;27/10/2008;DFW;ABQ;N201AA
768;479;25/10/2008;25/10/2008;MIA;DFW;N617AA
769;479;26/10/2008;26/10/2008;MIA;DFW;N5EPAA
770;479;27/10/2008;27/10/2008;MIA;DFW;N620AA
771;480;25/10/2008;25/10/2008;DEN;DFW;N574AA
772;480;26/10/2008;26/10/2008;DEN;DFW;N457AA
773;480;27/10/2008;27/10/2008;DEN;DFW;N287AA
774;480;26/10/2008;26/10/2008;DFW;SAT;N457AA
775;480;27/10/2008;27/10/2008;DFW;SAT;N287AA
776;481;25/10/2008;25/10/2008;ATL;DFW;N459AA
777;481;26/10/2008;26/10/2008;ATL;DFW;N553AA
778;481;27/10/2008;27/10/2008;ATL;DFW;N460AA
779;482;25/10/2008;25/10/2008;ABQ;DFW;N4YSAA
780;482;26/10/2008;26/10/2008;ABQ;DFW;N201AA
781;482;27/10/2008;27/10/2008;ABQ;DFW;N4XRAA
782;482;25/10/2008;25/10/2008;DFW;IND;N4YSAA
783;482;26/10/2008;26/10/2008;DFW;IND;N201AA
784;482;27/10/2008;27/10/2008;DFW;IND;N4XRAA
785;483;25/10/2008;25/10/2008;DCA;ORD;N4WBAA
786;483;26/10/2008;26/10/2008;DCA;ORD;N4YEAA
787;483;27/10/2008;27/10/2008;DCA;ORD;N599AA
788;483;25/10/2008;25/10/2008;ORD;SFO;N4WBAA
789;483;26/10/2008;26/10/2008;ORD;SFO;N4YEAA
790;483;27/10/2008;27/10/2008;ORD;SFO;N599AA
791;484;25/10/2008;25/10/2008;DFW;MIA;N3ATAA
792;484;26/10/2008;26/10/2008;DFW;MIA;N3DFAA
793;484;27/10/2008;27/10/2008;DFW;MIA;N3BBAA
794;484;25/10/2008;25/10/2008;TUL;DFW;N3ATAA
795;484;26/10/2008;26/10/2008;TUL;DFW;N3DFAA
796;484;27/10/2008;27/10/2008;TUL;DFW;N3BBAA
797;485;25/10/2008;25/10/2008;ORD;TUL;N223AA
798;485;26/10/2008;26/10/2008;ORD;TUL;N4XMAA
799;485;27/10/2008;27/10/2008;ORD;TUL;N461AA
800;487;25/10/2008;25/10/2008;RDU;DFW;N3BUAA
801;487;26/10/2008;26/10/2008;RDU;DFW;N3BDAA
802;487;27/10/2008;27/10/2008;RDU;DFW;N3CMAA
803;489;26/10/2008;26/10/2008;ATL;DFW;N533AA
804;489;27/10/2008;27/10/2008;ATL;DFW;N555AA
805;490;25/10/2008;25/10/2008;DFW;JAX;N464AA
806;490;26/10/2008;26/10/2008;DFW;JAX;N520AA
807;490;27/10/2008;27/10/2008;DFW;JAX;N448AA
808;490;26/10/2008;26/10/2008;SAT;DFW;N520AA
809;490;27/10/2008;27/10/2008;SAT;DFW;N448AA
810;491;25/10/2008;25/10/2008;RDU;ORD;N487AA
811;491;26/10/2008;26/10/2008;RDU;ORD;N574AA
812;491;27/10/2008;27/10/2008;RDU;ORD;N427AA
813;492;25/10/2008;25/10/2008;DFW;STL;N4YSAA
814;492;26/10/2008;26/10/2008;DFW;STL;N201AA
815;492;27/10/2008;27/10/2008;DFW;STL;N503AA
816;493;25/10/2008;25/10/2008;DFW;BUR;N236AA
817;493;26/10/2008;26/10/2008;DFW;BUR;N557AA
818;493;27/10/2008;27/10/2008;DFW;BUR;N515AA
819;494;25/10/2008;25/10/2008;COS;DFW;N489AA
820;494;26/10/2008;26/10/2008;COS;DFW;N427AA
821;494;27/10/2008;27/10/2008;COS;DFW;N469AA
822;495;26/10/2008;26/10/2008;DFW;ELP;N478AA
823;495;27/10/2008;27/10/2008;DFW;ELP;N507AA
824;495;26/10/2008;26/10/2008;RDU;DFW;N478AA
825;495;27/10/2008;27/10/2008;RDU;DFW;N507AA
826;496;25/10/2008;25/10/2008;ORD;DCA;N526AA
827;496;26/10/2008;26/10/2008;ORD;DCA;N488AA
828;496;27/10/2008;27/10/2008;ORD;DCA;N249AA
829;497;25/10/2008;25/10/2008;MIA;TPA;N3CVAA
830;497;26/10/2008;26/10/2008;MIA;TPA;N3CJAA
831;497;27/10/2008;27/10/2008;MIA;TPA;N3BCAA
832;497;25/10/2008;25/10/2008;PHL;MIA;N3CVAA
833;497;26/10/2008;26/10/2008;PHL;MIA;N3AUAA
834;497;27/10/2008;27/10/2008;PHL;MIA;N3BCAA
835;498;25/10/2008;25/10/2008;MCI;ORD;N546AA
836;498;26/10/2008;26/10/2008;MCI;ORD;N583AA
837;498;27/10/2008;27/10/2008;MCI;ORD;N244AA
838;498;25/10/2008;25/10/2008;ORD;JFK;N546AA
839;498;26/10/2008;26/10/2008;ORD;JFK;N583AA
840;498;27/10/2008;27/10/2008;ORD;JFK;N244AA
841;502;26/10/2008;26/10/2008;SJC;AUS;N558AA
842;502;27/10/2008;27/10/2008;SJC;AUS;N505AA
843;503;25/10/2008;25/10/2008;ATL;DFW;N4XJAA
844;503;26/10/2008;26/10/2008;ATL;DFW;N4WYAA
845;503;27/10/2008;27/10/2008;ATL;DFW;N508AA
846;504;25/10/2008;25/10/2008;DFW;MSY;N4XBAA
847;504;26/10/2008;26/10/2008;DFW;MSY;N4XSAA
848;504;27/10/2008;27/10/2008;DFW;MSY;N201AA
849;504;25/10/2008;25/10/2008;ELP;DFW;N4XBAA
850;504;26/10/2008;26/10/2008;ELP;DFW;N4XSAA
851;504;27/10/2008;27/10/2008;ELP;DFW;N4WAAA
852;505;25/10/2008;25/10/2008;SAN;DFW;N524AA
853;505;26/10/2008;26/10/2008;SAN;DFW;N582AA
854;505;27/10/2008;27/10/2008;SAN;DFW;N425AA
855;509;25/10/2008;25/10/2008;STL;DFW;N520AA
856;509;26/10/2008;26/10/2008;STL;DFW;N441AA
857;509;27/10/2008;27/10/2008;STL;DFW;N522AA
858;511;25/10/2008;25/10/2008;DFW;COS;N543AA
859;511;26/10/2008;26/10/2008;DFW;COS;N533AA
860;511;27/10/2008;27/10/2008;DFW;COS;N555AA
861;511;25/10/2008;25/10/2008;TPA;DFW;N543AA
862;511;27/10/2008;27/10/2008;TPA;DFW;N555AA
863;513;25/10/2008;25/10/2008;TPA;SJU;N5FMAA
864;513;26/10/2008;26/10/2008;TPA;SJU;N5DVAA
865;513;27/10/2008;27/10/2008;TPA;SJU;N5BYAA
866;515;26/10/2008;26/10/2008;DCA;STL;N576AA
867;515;27/10/2008;27/10/2008;DCA;STL;N4YAAA
868;516;25/10/2008;25/10/2008;DFW;ORF;N248AA
869;516;26/10/2008;26/10/2008;DFW;ORF;N479AA
870;516;27/10/2008;27/10/2008;DFW;ORF;N496AA
871;516;25/10/2008;25/10/2008;PHX;DFW;N248AA
872;516;26/10/2008;26/10/2008;PHX;DFW;N479AA
873;516;27/10/2008;27/10/2008;PHX;DFW;N496AA
874;517;25/10/2008;25/10/2008;MSP;DFW;N3CSAA
875;517;26/10/2008;26/10/2008;MSP;DFW;N3BJAA
876;517;27/10/2008;27/10/2008;MSP;DFW;N3AMAA
877;518;25/10/2008;25/10/2008;MIA;JFK;N627AA
878;518;26/10/2008;26/10/2008;MIA;JFK;N642AA
879;518;27/10/2008;27/10/2008;MIA;JFK;N5FSAA
880;521;26/10/2008;26/10/2008;STL;LAX;N597AA
