id_staff;id_persona;id_obra;role
1253;3040;727;miscellaneous crew
1254;1893;727;writer
1255;3050;727;writer
1256;1900;730;producer
1257;3054;730;producer
1258;1905;730;writer
1259;3056;731;writer
1260;3057;731;writer
1261;2340;731;writer
1262;3058;731;writer
1263;3063;740;miscellaneous crew
1264;678;740;miscellaneous crew
1265;3064;740;editor
1266;95;740;composer
1267;1876;740;editor
1268;275;740;miscellaneous crew
1269;160;740;producer
1270;3065;740;editor
1271;685;740;editor
1272;3066;740;writer
1273;53;740;producer
1274;2723;740;miscellaneous crew
1275;2849;740;editor
1276;68;740;writer
1277;3068;740;editor
1278;2702;740;editor
1279;691;740;editor
1280;3070;742;miscellaneous crew
1281;3071;742;costume designer
1282;3073;742;costume designer
1283;3074;742;editor
1284;3075;742;costume designer
1285;3076;742;miscellaneous crew
1286;3077;742;costume designer
1287;3078;742;miscellaneous crew
1288;1298;743;editor
1289;3079;744;producer
1290;3080;744;miscellaneous crew
1291;3081;744;producer
1292;3082;744;miscellaneous crew
1293;3083;744;producer
1294;3083;744;writer
1295;3084;744;writer
1296;3085;744;miscellaneous crew
1297;3086;744;producer
1298;3087;744;producer
1299;3087;744;writer
1300;3089;744;writer
1301;3090;744;composer
1302;3091;744;editor
1303;3092;744;miscellaneous crew
1304;982;746;miscellaneous crew
1305;3094;746;costume designer
1306;3096;750;composer
1307;3097;750;cinematographer
1308;1589;751;writer
1309;3099;751;producer
1310;3100;751;cinematographer
1311;3105;753;composer
1312;3106;753;producer
1313;3108;753;cinematographer
1314;3110;753;writer
1315;399;757;writer
1316;3117;759;producer
1317;158;763;producer
1318;550;763;producer
1319;403;763;producer
1320;3122;766;writer
1321;3125;774;writer
1322;3126;774;writer
1323;3140;778;composer
1324;3143;778;producer
1325;3146;778;cinematographer
1326;3150;778;writer
1327;3151;778;miscellaneous crew
1328;3154;778;writer
1329;3155;778;writer
1330;3160;781;costume designer
1331;3164;781;writer
1332;3167;781;producer
1333;3171;781;editor
1334;3201;781;production designer
1335;3207;781;composer
1336;3213;781;writer
1337;3214;781;writer
1338;3219;781;cinematographer
1339;3223;781;producer
1340;3226;781;miscellaneous crew
1341;3233;782;miscellaneous crew
1342;3234;782;miscellaneous crew
1343;3235;782;writer
1344;3238;782;miscellaneous crew
1345;3242;782;miscellaneous crew
1346;3243;782;miscellaneous crew
1347;3244;782;miscellaneous crew
1348;3245;782;writer
1349;3246;782;writer
1350;3248;782;production designer
1351;3250;782;producer
1352;3251;782;miscellaneous crew
1353;3252;782;producer
1354;3253;782;miscellaneous crew
1355;3255;782;miscellaneous crew
1356;3256;782;miscellaneous crew
1357;3258;782;writer
1358;3261;782;miscellaneous crew
1359;3262;782;miscellaneous crew
1360;3263;782;editor
1361;3264;782;composer
1362;3265;782;cinematographer
1363;3267;782;writer
1364;3268;782;miscellaneous crew
1365;3269;782;miscellaneous crew
1366;3270;782;writer
1367;3271;782;miscellaneous crew
1368;3272;782;miscellaneous crew
1369;3273;782;miscellaneous crew
1370;3275;782;miscellaneous crew
1371;3155;782;writer
1372;3277;782;miscellaneous crew
1373;3280;782;costume designer
1374;3283;782;miscellaneous crew
1375;1580;784;producer
1376;1582;784;producer
1377;3285;784;miscellaneous crew
1378;3287;784;writer
1379;1584;784;producer
1380;3289;784;miscellaneous crew
1381;3298;784;miscellaneous crew
1382;3300;785;miscellaneous crew
1383;3301;785;editor
1384;3302;785;producer
1385;3303;785;cinematographer
1386;3304;785;cinematographer
1387;3307;788;writer
1388;3309;793;editor
1389;3311;793;editor
1390;142;794;writer
1391;475;794;producer
1392;3319;796;producer
1393;249;800;writer
1394;3326;801;writer
1395;3327;801;producer
1396;3331;808;writer
1397;822;808;writer
1398;3345;812;writer
1399;696;813;writer
1400;3346;813;writer
1401;3347;813;writer
1402;3348;813;writer
1403;3349;813;composer
1404;3350;813;writer
1405;543;814;miscellaneous crew
1406;3352;815;producer
1407;1337;816;writer
1408;3355;817;editor
1409;3356;818;producer
1410;158;819;producer
1411;550;819;producer
1412;403;819;producer
1413;3357;821;writer
1414;3358;821;writer
1415;3359;821;writer
1416;3360;821;writer
1417;3392;826;composer
1418;3395;826;cinematographer
1419;3405;826;writer
1420;3406;826;producer
1421;3407;826;writer
1422;2003;832;miscellaneous crew
1423;3412;832;editor
1424;3416;838;producer
1425;3419;838;writer
1426;399;840;writer
1427;3422;842;producer
1428;3423;842;writer
1429;3424;842;miscellaneous crew
1430;3426;842;editor
1431;3426;842;writer
1432;3428;843;producer
1433;2031;843;writer
1434;3429;843;editor
1435;3430;843;writer
1436;3435;847;producer
1437;3445;852;composer
1438;3446;852;composer
1439;3447;852;composer
1440;3448;852;composer
1441;3449;852;composer
1442;3450;853;writer
1443;3451;854;writer
1444;240;854;writer
1445;3452;854;producer
1446;654;854;producer
1447;3454;855;miscellaneous crew
1448;3455;855;composer
1449;3457;855;miscellaneous crew
1450;3463;855;producer
1451;3463;855;writer
1452;3464;855;editor
1453;3466;856;writer
1454;3468;856;writer
1455;3469;856;writer
1456;3472;856;writer
1457;3475;856;writer
1458;3476;856;writer
1459;3477;857;writer
1460;656;857;writer
1461;3478;858;editor
1462;3483;864;miscellaneous crew
1463;3487;866;writer
1464;3490;867;producer
1465;3033;867;miscellaneous crew
1466;744;876;producer
1467;744;876;writer
1468;1719;876;writer
1469;1728;876;writer
1470;1729;876;writer
1471;2265;877;writer
1472;3501;877;writer
1473;697;877;writer
1474;3502;877;writer
1475;4;880;writer
1476;3505;882;producer
1477;2446;882;writer
1478;2286;883;writer
1479;3512;883;writer
1480;3513;883;producer
1481;3514;883;cinematographer
1482;253;895;writer
1483;3526;900;producer
1484;59;900;producer
1485;3527;900;miscellaneous crew
1486;3528;900;miscellaneous crew
1487;3529;900;miscellaneous crew
1488;3530;900;miscellaneous crew
1489;3531;900;miscellaneous crew
1490;1826;901;producer
1491;1827;901;editor
1492;1827;901;producer
1493;3533;901;editor
1494;1828;901;producer
1495;1829;901;producer
1496;3539;903;writer
1497;1276;908;miscellaneous crew
1498;3550;910;miscellaneous crew
1499;3551;910;producer
1500;3552;910;editor
1501;3554;910;miscellaneous crew
1502;3567;910;miscellaneous crew
1503;3574;910;miscellaneous crew
1504;3575;910;miscellaneous crew
1505;3576;910;miscellaneous crew
1506;3578;910;costume designer
1507;3580;910;editor
1508;3582;910;cinematographer
1509;3587;910;miscellaneous crew
1510;3597;910;writer
1511;3603;910;miscellaneous crew
1512;3264;910;composer
1513;3150;910;writer
1514;3609;910;miscellaneous crew
1515;3154;910;writer
1516;3618;910;producer
1517;158;911;writer
1518;550;911;writer
1519;403;911;writer
1520;3630;919;producer
1521;3631;919;producer
1522;3632;919;writer
1523;3635;919;writer
1524;3636;919;editor
1525;3638;919;composer
1526;3640;922;producer
1527;3641;922;writer
1528;1589;924;writer
1529;3653;927;cinematographer
1530;3654;927;editor
1531;3655;927;composer
1532;3656;927;writer
1533;3658;930;producer
1534;1761;938;writer
1535;3678;941;production designer
1536;3654;941;editor
1537;3679;941;cinematographer
1538;3680;941;costume designer
1539;261;941;producer
1540;2401;941;composer
1541;3681;942;composer
1542;3682;942;writer
1543;1811;946;cinematographer
1544;2382;946;editor
1545;2401;946;composer
1546;3698;948;writer
1547;744;949;producer
1548;745;949;composer
1549;746;949;composer
1550;2349;949;producer
1551;3702;949;writer
1552;2353;949;producer
1553;3707;949;writer
1554;3716;952;producer
1555;2162;952;producer
1556;3717;952;editor
1557;208;952;writer
1558;2723;952;miscellaneous crew
1559;3718;952;editor
1560;2542;952;editor
1561;3719;952;editor
1562;3720;952;writer
1563;1192;953;producer
1564;1192;953;writer
1565;45;953;composer
1566;3721;953;editor
1567;1900;954;writer
1568;89;955;miscellaneous crew
1569;3722;955;writer
1570;3723;955;miscellaneous crew
1571;3724;955;producer
1572;3726;955;composer
1573;3727;956;producer
1574;3455;956;composer
1575;3728;956;producer
1576;3729;956;producer
1577;3463;956;writer
1578;2436;957;editor
1579;3732;958;miscellaneous crew
1580;3736;958;writer
1581;3737;958;writer
1582;3738;960;cinematographer
1583;3739;960;editor
1584;337;960;composer
1585;3343;965;producer
1586;3343;965;writer
1587;3744;966;writer
1588;2349;968;producer
1589;2353;968;producer
1590;1249;970;writer
1591;3745;970;writer
1592;3747;975;production designer
1593;3748;975;miscellaneous crew
1594;3749;975;writer
1595;3752;975;cinematographer
1596;3753;975;writer
1597;3754;975;production designer
1598;2650;975;composer
1599;3777;975;writer
1600;3784;975;writer
1601;3793;978;writer
1602;3802;980;composer
1603;3817;981;composer
1604;3844;981;writer
1605;3856;982;writer
1606;3858;986;composer
1607;3859;986;miscellaneous crew
1608;3860;986;writer
1609;3861;986;miscellaneous crew
1610;696;986;writer
1611;3862;986;writer
1612;3863;986;miscellaneous crew
1613;3864;986;writer
1614;697;986;writer
1615;3865;986;miscellaneous crew
1616;3866;986;miscellaneous crew
1617;1861;986;editor
1618;3867;986;editor
1619;3868;986;producer
1620;1788;986;cinematographer
1621;3869;986;composer
1622;3870;986;miscellaneous crew
1623;3870;986;producer
1624;3871;986;writer
1625;3872;986;editor
1626;3872;986;miscellaneous crew
1627;3873;986;writer
1628;3874;986;miscellaneous crew
1629;3875;986;writer
1630;3876;986;miscellaneous crew
1631;3877;986;miscellaneous crew
1632;3878;986;producer
1633;661;986;miscellaneous crew
1634;3879;986;writer
1635;3880;986;editor
1636;3880;986;miscellaneous crew
1637;3502;986;writer
1638;3881;986;composer
1639;3882;986;editor
1640;3883;986;editor
1641;3884;986;writer
1642;58;989;producer
1643;58;989;writer
1644;3886;992;miscellaneous crew
1645;2746;993;producer
1646;3888;993;writer
1647;3038;993;writer
1648;3893;993;producer
1649;3895;993;writer
1650;3888;993;writer
1651;3684;993;writer
1652;3899;993;writer
1653;3901;993;writer
1654;3903;993;writer
1655;3910;993;miscellaneous crew
1656;3913;993;producer
1657;3915;993;costume designer
1658;3917;993;writer
1659;3039;993;writer
1660;3040;993;miscellaneous crew
1661;1893;993;writer
1662;3923;993;producer
1663;3925;993;producer
1664;3928;993;writer
1665;3929;993;writer
1666;3040;993;miscellaneous crew
1667;3931;993;editor
1668;3928;993;writer
1669;3915;993;costume designer
1670;3937;993;writer
1671;3938;993;producer
1672;3939;994;miscellaneous crew
1673;1276;996;miscellaneous crew
1674;3949;1001;producer
1675;3950;1002;writer
1676;3951;1006;editor
1677;3954;1006;writer
1678;3955;1006;writer
1679;3956;1006;writer
1680;3957;1006;writer
1681;1872;1008;producer
1682;552;1008;writer
1683;1873;1008;miscellaneous crew
1684;1876;1008;miscellaneous crew
1685;3968;1008;editor
1686;3969;1008;composer
1687;2542;1008;editor
1688;3970;1008;editor
1689;3971;1008;composer
1690;2164;1008;editor
1691;3972;1009;miscellaneous crew
1692;3973;1009;miscellaneous crew
1693;3974;1009;miscellaneous crew
1694;3975;1009;miscellaneous crew
1695;3976;1009;miscellaneous crew
1696;3977;1009;miscellaneous crew
1697;3978;1009;miscellaneous crew
1698;1783;1011;producer
1699;1798;1011;composer
1700;3100;1011;cinematographer
1701;1802;1011;writer
1702;825;1015;cinematographer
1703;3989;1015;costume designer
1704;766;1015;composer
1705;4008;1022;miscellaneous crew
1706;1780;1022;writer
1707;4009;1022;miscellaneous crew
1708;1858;1022;miscellaneous crew
1709;1782;1022;producer
1710;1783;1022;producer
1711;1783;1022;writer
1712;1784;1022;producer
1713;4010;1022;miscellaneous crew
1714;4012;1022;miscellaneous crew
1715;4013;1022;editor
1716;4015;1022;miscellaneous crew
1717;4016;1022;editor
1718;1788;1022;cinematographer
1719;1789;1022;editor
1720;4017;1022;miscellaneous crew
1721;4018;1022;miscellaneous crew
1722;4019;1022;editor
1723;4020;1022;miscellaneous crew
1724;4021;1022;miscellaneous crew
1725;4022;1022;miscellaneous crew
1726;4023;1022;miscellaneous crew
1727;4024;1022;miscellaneous crew
1728;1798;1022;composer
1729;1800;1022;miscellaneous crew
1730;1801;1022;editor
1731;1802;1022;writer
1732;4030;1025;miscellaneous crew
1733;4032;1026;editor
1734;2420;1026;miscellaneous crew
1735;4033;1026;miscellaneous crew
1736;4034;1026;writer
1737;4035;1026;cinematographer
1738;310;1031;miscellaneous crew
1739;4060;1035;writer
1740;2005;1039;writer
1741;4067;1039;writer
1742;2010;1039;writer
1743;4068;1039;miscellaneous crew
1744;4069;1039;editor
1745;2013;1039;producer
1746;4072;1039;writer
1747;4073;1039;editor
1748;4076;1039;composer
1749;4078;1039;editor
1750;4079;1039;producer
1751;4089;1042;editor
1752;2688;1042;writer
1753;1874;1042;writer
1754;3002;1042;editor
1755;2542;1042;editor
1756;4090;1042;producer
1757;739;1045;writer
1758;4092;1045;writer
1759;4094;1047;editor
1760;1268;1047;writer
1761;75;1049;miscellaneous crew
1762;75;1049;producer
1763;75;1049;writer
1764;4098;1051;writer
1765;4102;1054;producer
1766;4110;1055;composer
1767;4119;1056;costume designer
1768;4120;1056;costume designer
1769;4121;1056;cinematographer
1770;712;1056;composer
1771;4126;1056;producer
1772;2382;1056;editor
1773;720;1056;composer
1774;4132;1056;writer
1775;4133;1056;writer
1776;4135;1057;writer
1777;4136;1057;composer
1778;4137;1057;writer
1779;4143;1062;writer
1780;2717;1062;writer
1781;3423;1062;writer
1782;4145;1062;producer
1783;70;1063;producer
1784;87;1067;writer
1785;82;1067;writer
1786;100;1067;writer
1787;4157;1067;writer
1788;4158;1067;miscellaneous crew
1789;4161;1069;miscellaneous crew
1790;4164;1069;cinematographer
1791;4165;1069;cinematographer
1792;4167;1069;composer
1793;4186;1070;composer
1794;4188;1070;costume designer
1795;4191;1070;producer
1796;4197;1070;writer
1797;4231;1071;composer
1798;336;1071;writer
1799;25;1071;producer
1800;334;1072;producer
1801;335;1072;producer
1802;4232;1072;writer
1803;754;1074;writer
1804;4233;1075;producer
1805;4233;1075;writer
1806;1925;1076;producer
1807;4236;1079;composer
1808;4238;1079;writer
1809;4240;1079;producer
1810;4241;1079;cinematographer
1811;4244;1079;editor
1812;4248;1080;writer
1813;4249;1080;costume designer
1814;2456;1080;writer
1815;4250;1080;miscellaneous crew
1816;4251;1081;production designer
1817;811;1082;producer
1818;475;1083;producer
1819;253;1084;writer
1820;1439;1086;writer
1821;4255;1086;writer
1822;1276;1087;miscellaneous crew
1823;4256;1088;producer
1824;4257;1088;composer
1825;4259;1088;producer
1826;4260;1088;producer
1827;4261;1088;producer
1828;4262;1088;writer
1829;1105;1088;producer
1830;4263;1088;producer
1831;4264;1088;producer
1832;1410;1088;writer
1833;4287;1088;writer
1834;4288;1088;writer
1835;4289;1088;writer
1836;1105;1088;writer
1837;4290;1088;writer
1838;4291;1088;writer
1839;4335;1091;miscellaneous crew
1840;4338;1091;writer
1841;4339;1091;miscellaneous crew
1842;2542;1091;editor
1843;1598;1091;producer
1844;73;1091;writer
1845;4341;1092;producer
1846;4343;1095;writer
1847;4344;1097;writer
1848;328;1097;producer
1849;4345;1097;writer
1850;4351;1099;producer
1851;4352;1100;producer
1852;4354;1100;writer
1853;4355;1100;editor
1854;4356;1100;composer
1855;4360;1100;composer
1856;552;1103;writer
1857;4363;1103;writer
1858;4364;1103;producer
1859;4365;1103;writer
1860;4366;1103;writer
1861;4117;1108;writer
1862;4381;1109;production designer
1863;168;1114;writer
1864;2648;1114;writer
1865;4393;1115;miscellaneous crew
1866;4394;1115;miscellaneous crew
1867;4395;1115;miscellaneous crew
1868;4396;1115;composer
1869;2285;1115;miscellaneous crew
1870;4398;1115;miscellaneous crew
1871;4399;1115;cinematographer
1872;4400;1115;miscellaneous crew
1873;4401;1115;writer
1874;4405;1115;producer
1875;4408;1115;editor
1876;4409;1115;miscellaneous crew
1877;4411;1115;miscellaneous crew
1878;4412;1115;producer
1879;158;1118;producer
1880;403;1118;producer
1881;4416;1121;miscellaneous crew
1882;4417;1121;miscellaneous crew
1883;4418;1121;miscellaneous crew
1884;4419;1121;composer
1885;744;1121;composer
1886;2713;1121;producer
1887;4420;1121;producer
1888;2714;1121;composer
1889;4421;1121;producer
