ID_INCIDENCIA;ID_VUELO;Tipo;Causa;Tiempo
815;3198;RETRASO;Carrier;8
816;3233;RETRASO;Carrier;41
817;3234;RETRASO;Carrier;58
818;3304;RETRASO;Carrier;11
819;3309;RETRASO;Carrier;12
820;3311;RETRASO;Carrier;2
821;3314;RETRASO;Carrier;35
822;3324;RETRASO;Carrier;102
823;3341;RETRASO;Carrier;29
824;3349;RETRASO;Carrier;22
825;3354;RETRASO;Carrier;2
826;3366;RETRASO;Carrier;12
827;3372;RETRASO;Carrier;42
828;3373;RETRASO;Carrier;64
829;3383;RETRASO;Carrier;89
830;3384;RETRASO;Carrier;9
831;3400;RETRASO;Carrier;7
832;3401;RETRASO;Carrier;27
833;3410;RETRASO;Carrier;5
834;3411;RETRASO;Carrier;8
835;3413;RETRASO;Carrier;19
836;3430;RETRASO;Carrier;39
837;3435;RETRASO;Carrier;82
838;3443;RETRASO;Carrier;59
839;3447;RETRASO;Carrier;11
840;3453;RETRASO;Carrier;20
841;3510;RETRASO;Carrier;32
842;3511;RETRASO;Carrier;6
843;3513;RETRASO;Carrier;22
844;3526;RETRASO;Carrier;37
845;3546;RETRASO;Carrier;126
846;3555;RETRASO;Carrier;41
847;3560;RETRASO;Carrier;56
848;3561;RETRASO;Carrier;101
849;3563;RETRASO;Carrier;9
850;3638;RETRASO;Carrier;64
851;3651;RETRASO;Carrier;24
852;3655;RETRASO;Carrier;17
853;3658;RETRASO;Carrier;29
854;3666;RETRASO;Carrier;19
855;3672;RETRASO;Carrier;7
856;3675;RETRASO;Carrier;67
857;3676;RETRASO;Carrier;14
858;3679;RETRASO;Carrier;16
859;3688;RETRASO;Carrier;1
860;3691;RETRASO;Carrier;48
861;3729;RETRASO;Carrier;12
862;3738;RETRASO;Carrier;17
863;3753;RETRASO;Carrier;37
864;3761;RETRASO;Carrier;16
865;3796;RETRASO;Carrier;19
866;3805;RETRASO;Carrier;70
867;3809;RETRASO;Carrier;54
868;3834;RETRASO;Carrier;17
869;3851;RETRASO;Carrier;34
870;3853;RETRASO;Carrier;2
871;3860;RETRASO;Carrier;48
872;3916;RETRASO;Carrier;23
873;3919;RETRASO;Carrier;65
874;3926;RETRASO;Carrier;10
875;3927;RETRASO;Carrier;23
876;3930;RETRASO;Carrier;5
877;3933;RETRASO;Carrier;7
878;3939;RETRASO;Carrier;5
879;3944;RETRASO;Carrier;4
880;3947;RETRASO;Carrier;4
881;3953;RETRASO;Carrier;8
882;3987;RETRASO;Carrier;14
883;4009;RETRASO;Carrier;150
884;4022;RETRASO;Carrier;23
885;4036;RETRASO;Carrier;1
886;4041;RETRASO;Carrier;86
887;4052;RETRASO;Carrier;51
888;4068;RETRASO;Carrier;49
889;4077;RETRASO;Carrier;22
890;4079;RETRASO;Carrier;23
891;4086;RETRASO;Carrier;10
892;4130;RETRASO;Carrier;7
893;4131;RETRASO;Carrier;31
894;4133;RETRASO;Carrier;3
895;4147;RETRASO;Carrier;20
896;4157;RETRASO;Carrier;10
897;4162;RETRASO;Carrier;10
898;4163;RETRASO;Carrier;13
899;4167;RETRASO;Carrier;24
900;4180;RETRASO;Carrier;8
901;4181;RETRASO;Carrier;140
902;4192;RETRASO;Carrier;12
903;4235;RETRASO;Carrier;78
904;4290;RETRASO;Carrier;27
905;4298;RETRASO;Carrier;94
906;4302;RETRASO;Carrier;9
907;4339;RETRASO;Carrier;7
908;4347;RETRASO;Carrier;19
909;4352;RETRASO;Carrier;9
910;4355;RETRASO;Carrier;102
911;4361;RETRASO;Carrier;27
912;4371;RETRASO;Carrier;43
913;4372;RETRASO;Carrier;7
914;4378;RETRASO;Carrier;49
915;4393;RETRASO;Carrier;17
916;4417;RETRASO;Carrier;9
917;4434;RETRASO;Carrier;50
918;4450;RETRASO;Carrier;8
919;4462;RETRASO;Carrier;16
920;4470;RETRASO;Carrier;10
921;4476;RETRASO;Carrier;9
922;4484;RETRASO;Carrier;23
923;4498;RETRASO;Carrier;22
924;4501;RETRASO;Carrier;8
925;4503;RETRASO;Carrier;36
926;4512;RETRASO;Carrier;8
927;4516;RETRASO;Carrier;18
928;4524;RETRASO;Carrier;2
929;4537;RETRASO;Carrier;9
930;4538;RETRASO;Carrier;104
931;4558;RETRASO;Carrier;101
932;4564;RETRASO;Carrier;10
933;4574;RETRASO;Carrier;69
934;4577;RETRASO;Carrier;59
935;4578;RETRASO;Carrier;7
936;4724;RETRASO;Carrier;34
937;4732;RETRASO;Carrier;7
938;4735;RETRASO;Carrier;103
939;4738;RETRASO;Carrier;46
940;4747;RETRASO;Carrier;55
941;4748;RETRASO;Carrier;316
942;4753;RETRASO;Carrier;19
943;4761;RETRASO;Carrier;26
944;4774;RETRASO;Carrier;134
945;4776;RETRASO;Carrier;19
946;4778;RETRASO;Carrier;51
947;4779;RETRASO;Carrier;85
948;4790;RETRASO;Carrier;40
949;4791;RETRASO;Carrier;48
950;4802;RETRASO;Carrier;14
951;4811;RETRASO;Carrier;8
952;4812;RETRASO;Carrier;47
953;4818;RETRASO;Carrier;12
954;4830;RETRASO;Carrier;17
955;4833;RETRASO;Carrier;46
956;4836;RETRASO;Carrier;38
957;4843;RETRASO;Carrier;22
958;4848;RETRASO;Carrier;10
959;4853;RETRASO;Carrier;3
960;4854;RETRASO;Carrier;7
961;4855;RETRASO;Carrier;22
962;4859;RETRASO;Carrier;19
963;4875;RETRASO;Carrier;19
964;4879;RETRASO;Carrier;70
965;4884;RETRASO;Carrier;248
966;4898;RETRASO;Carrier;316
967;4900;RETRASO;Carrier;19
968;4901;RETRASO;Carrier;148
969;4923;RETRASO;Carrier;17
970;4928;RETRASO;Carrier;27
971;4930;RETRASO;Carrier;37
972;4931;RETRASO;Carrier;103
973;4937;RETRASO;Carrier;35
974;4944;RETRASO;Carrier;1
975;4972;RETRASO;Carrier;56
976;4979;RETRASO;Carrier;7
977;4982;RETRASO;Carrier;85
978;4984;RETRASO;Carrier;15
979;4986;RETRASO;Carrier;93
980;4993;RETRASO;Carrier;79
981;5000;RETRASO;Carrier;24
982;5049;RETRASO;Carrier;32
983;5055;RETRASO;Carrier;52
984;5064;RETRASO;Carrier;4
985;5065;RETRASO;Carrier;28
986;5104;RETRASO;Carrier;12
987;5108;RETRASO;Carrier;5
988;5113;RETRASO;Carrier;12
989;5114;RETRASO;Carrier;4
990;5115;RETRASO;Carrier;4
991;5124;RETRASO;Carrier;25
992;5125;RETRASO;Carrier;3
993;5152;RETRASO;Carrier;30
994;5153;RETRASO;Carrier;28
995;5166;RETRASO;Carrier;70
996;5167;RETRASO;Carrier;17
997;5185;RETRASO;Carrier;72
998;5201;RETRASO;Carrier;44
999;5204;RETRASO;Carrier;66
1000;5209;RETRASO;Carrier;21
1001;5220;RETRASO;Carrier;26
1002;5226;RETRASO;Carrier;15
1003;5241;RETRASO;Carrier;10
1004;5259;RETRASO;Carrier;75
1005;5268;RETRASO;Carrier;20
1006;5269;RETRASO;Carrier;163
1007;5271;RETRASO;Carrier;75
1008;5281;RETRASO;Carrier;88
1009;5305;RETRASO;Carrier;10
1010;5332;RETRASO;Carrier;61
1011;5340;RETRASO;Carrier;18
1012;5380;RETRASO;Carrier;70
1013;5387;RETRASO;Carrier;17
1014;5409;RETRASO;Carrier;2
1015;5436;RETRASO;Carrier;10
1016;5476;RETRASO;Carrier;46
1017;5489;RETRASO;Carrier;32
1018;5491;RETRASO;Carrier;204
1019;5493;RETRASO;Carrier;39
1020;5495;RETRASO;Carrier;59
1021;5499;RETRASO;Carrier;4
1022;5514;RETRASO;Carrier;32
1023;5533;RETRASO;Carrier;26
1024;5557;RETRASO;Carrier;13
1025;5561;RETRASO;Carrier;13
1026;5565;RETRASO;Carrier;24
1027;5575;RETRASO;Carrier;4
1028;5612;RETRASO;Carrier;28
1029;5643;RETRASO;Carrier;48
1030;5644;RETRASO;Carrier;42
1031;5670;RETRASO;Carrier;4
1032;5720;RETRASO;Carrier;50
1033;5738;RETRASO;Carrier;48
1034;5744;RETRASO;Carrier;15
1035;5749;RETRASO;Carrier;45
1036;5762;RETRASO;Carrier;19
1037;5781;RETRASO;Carrier;35
1038;5827;RETRASO;Carrier;18
1039;5885;RETRASO;Carrier;7
1040;5887;RETRASO;Carrier;8
1041;5912;RETRASO;Carrier;124
1042;5915;RETRASO;Carrier;61
1043;5933;RETRASO;Carrier;53
1044;5943;RETRASO;Carrier;19
1045;5959;RETRASO;Carrier;19
1046;5984;RETRASO;Carrier;15
1047;5986;RETRASO;Carrier;121
1048;5991;RETRASO;Carrier;17
1049;5999;RETRASO;Carrier;203
1050;6003;RETRASO;Carrier;4
1051;6011;RETRASO;Carrier;9
1052;6012;RETRASO;Carrier;19
1053;6017;RETRASO;Carrier;5
1054;6021;RETRASO;Carrier;2
1055;6025;RETRASO;Carrier;11
1056;6026;RETRASO;Carrier;29
1057;6045;RETRASO;Carrier;1
1058;6060;RETRASO;Carrier;76
1059;6064;RETRASO;Carrier;1
1060;6081;RETRASO;Carrier;13
1061;6087;RETRASO;Carrier;4
1062;6099;RETRASO;Carrier;106
1063;6137;RETRASO;Carrier;6
1064;6146;RETRASO;Carrier;5
1065;6166;RETRASO;Carrier;1
1066;6175;RETRASO;Carrier;21
1067;6191;RETRASO;Carrier;39
1068;6193;RETRASO;Carrier;10
1069;6199;RETRASO;Carrier;5
1070;6208;RETRASO;Carrier;97
1071;6216;RETRASO;Carrier;15
1072;6231;RETRASO;Carrier;9
1073;6251;RETRASO;Carrier;6
1074;6253;RETRASO;Carrier;2
1075;6258;RETRASO;Carrier;4
1076;6289;RETRASO;Carrier;36
1077;6305;RETRASO;Carrier;12
1078;6307;RETRASO;Carrier;3
1079;6308;RETRASO;Carrier;1
1080;6312;RETRASO;Carrier;55
1081;6313;RETRASO;Carrier;8
1082;6321;RETRASO;Carrier;5
1083;6324;RETRASO;Carrier;13
1084;6330;RETRASO;Carrier;161
1085;6339;RETRASO;Carrier;1
1086;6349;RETRASO;Carrier;105
1087;6381;RETRASO;Carrier;3
1088;6411;RETRASO;Carrier;4
1089;6417;RETRASO;Carrier;13
1090;6434;RETRASO;Carrier;2
1091;6437;RETRASO;Carrier;97
1092;6473;RETRASO;Carrier;3
1093;6482;RETRASO;Carrier;73
1094;6498;RETRASO;Carrier;10
1095;6504;RETRASO;Carrier;17
1096;6531;RETRASO;Carrier;6
1097;6539;RETRASO;Carrier;103
1098;6549;RETRASO;Carrier;39
1099;6554;RETRASO;Carrier;71
1100;6559;RETRASO;Carrier;249
1101;6612;RETRASO;Carrier;21
1102;6616;RETRASO;Carrier;2
1103;6625;RETRASO;Carrier;59
1104;6626;RETRASO;Carrier;11
1105;6630;RETRASO;Carrier;11
1106;6651;RETRASO;Carrier;60
1107;6656;RETRASO;Carrier;12
1108;6660;RETRASO;Carrier;10
1109;6670;RETRASO;Carrier;48
1110;6673;RETRASO;Carrier;4
1111;6674;RETRASO;Carrier;5
1112;6679;RETRASO;Carrier;11
1113;6705;RETRASO;Carrier;22
1114;6706;RETRASO;Carrier;5
1115;6711;RETRASO;Carrier;4
1116;6712;RETRASO;Carrier;8
1117;6713;RETRASO;Carrier;7
1118;6733;RETRASO;Carrier;2
1119;6735;RETRASO;Carrier;6
1120;6736;RETRASO;Carrier;9
1121;6759;RETRASO;Carrier;1
1122;6768;RETRASO;Carrier;25
1123;6769;RETRASO;Carrier;5
1124;6773;RETRASO;Carrier;46
1125;6786;RETRASO;Carrier;96
1126;6796;RETRASO;Carrier;6
1127;6891;RETRASO;Carrier;22
1128;6922;RETRASO;Carrier;17
1129;6928;RETRASO;Carrier;157
1130;6933;RETRASO;Carrier;7
1131;6934;RETRASO;Carrier;3
1132;6957;RETRASO;Carrier;2
1133;6958;RETRASO;Carrier;189
1134;6981;RETRASO;Carrier;212
1135;7036;RETRASO;Carrier;3
1136;7040;RETRASO;Carrier;8
1137;7041;RETRASO;Carrier;9
1138;7048;RETRASO;Carrier;7
1139;7052;RETRASO;Carrier;18
1140;7071;RETRASO;Carrier;1
1141;7075;RETRASO;Carrier;61
1142;7105;RETRASO;Carrier;34
1143;7108;RETRASO;Carrier;1
1144;7116;RETRASO;Carrier;19
1145;7127;RETRASO;Carrier;2
1146;7128;RETRASO;Carrier;4
1147;7132;RETRASO;Carrier;254
1148;7149;RETRASO;Carrier;14
1149;7173;RETRASO;Carrier;36
1150;7174;RETRASO;Carrier;3
1151;7181;RETRASO;Carrier;12
1152;7184;RETRASO;Carrier;3
1153;7204;RETRASO;Carrier;157
1154;7220;RETRASO;Carrier;35
1155;7226;RETRASO;Carrier;15
1156;7228;RETRASO;Carrier;10
1157;7236;RETRASO;Carrier;10
1158;7249;RETRASO;Carrier;4
1159;7384;RETRASO;Carrier;16
1160;7386;RETRASO;Carrier;9
1161;7403;RETRASO;Carrier;19
1162;7406;RETRASO;Carrier;23
1163;7407;RETRASO;Carrier;34
1164;7416;RETRASO;Carrier;6
1165;7421;RETRASO;Carrier;2
1166;7423;RETRASO;Carrier;25
1167;7430;RETRASO;Carrier;21
1168;7432;RETRASO;Carrier;4
1169;7438;RETRASO;Carrier;42
1170;7449;RETRASO;Carrier;36
1171;7485;RETRASO;Carrier;77
1172;7490;RETRASO;Carrier;38
1173;7503;RETRASO;Carrier;36
1174;7546;RETRASO;Carrier;13
1175;7552;RETRASO;Carrier;14
1176;7554;RETRASO;Carrier;77
1177;7583;RETRASO;Carrier;8
1178;7584;RETRASO;Carrier;41
1179;7588;RETRASO;Carrier;7
1180;7594;RETRASO;Carrier;153
1181;7603;RETRASO;Carrier;182
1182;7647;RETRASO;Carrier;2
1183;7668;RETRASO;Carrier;5
1184;7710;RETRASO;Carrier;4
1185;7717;RETRASO;Carrier;47
1186;7718;RETRASO;Carrier;36
1187;7721;RETRASO;Carrier;14
1188;7725;RETRASO;Carrier;15
1189;7736;RETRASO;Carrier;38
1190;7743;RETRASO;Carrier;11
1191;7749;RETRASO;Carrier;5
1192;7758;RETRASO;Carrier;4
1193;7773;RETRASO;Carrier;20
1194;7777;RETRASO;Carrier;14
1195;7795;RETRASO;Carrier;16
1196;7802;RETRASO;Carrier;13
1197;7809;RETRASO;Carrier;11
1198;7818;RETRASO;Carrier;31
1199;7847;RETRASO;Carrier;134
1200;7866;RETRASO;Carrier;3
1201;7871;RETRASO;Carrier;6
1202;7912;RETRASO;Carrier;43
1203;7914;RETRASO;Carrier;48
1204;7916;RETRASO;Carrier;6
1205;7981;RETRASO;Carrier;29
1206;7982;RETRASO;Carrier;23
1207;7983;RETRASO;Carrier;33
1208;7985;RETRASO;Carrier;22
1209;7992;RETRASO;Carrier;18
1210;8002;RETRASO;Carrier;8
1211;8032;RETRASO;Carrier;34
1212;8033;RETRASO;Carrier;4
1213;8058;RETRASO;Carrier;11
1214;8073;RETRASO;Carrier;21
1215;8082;RETRASO;Carrier;7
1216;8092;RETRASO;Carrier;20
1217;8111;RETRASO;Carrier;30
1218;8152;RETRASO;Carrier;130
1219;8187;RETRASO;Carrier;7
1220;8188;RETRASO;Carrier;31
1221;8205;RETRASO;Carrier;10
1222;8206;RETRASO;Carrier;8
1223;8226;RETRASO;Carrier;9
1224;8228;RETRASO;Carrier;14
1225;8241;RETRASO;Carrier;3
1226;8243;RETRASO;Carrier;6
1227;8263;RETRASO;Carrier;11
1228;8267;RETRASO;Carrier;13
1229;8275;RETRASO;Carrier;9
1230;8276;RETRASO;Carrier;12
1231;8283;RETRASO;Carrier;14
1232;8292;RETRASO;Carrier;1
1233;8381;RETRASO;Carrier;20
1234;8394;RETRASO;Carrier;24
1235;8406;RETRASO;Carrier;9
1236;8408;RETRASO;Carrier;15
1237;8433;RETRASO;Carrier;78
1238;8441;RETRASO;Carrier;25
1239;8443;RETRASO;Carrier;3
1240;8463;RETRASO;Carrier;17
1241;8479;RETRASO;Carrier;127
1242;8495;RETRASO;Carrier;19
1243;8520;RETRASO;Carrier;8
1244;8530;RETRASO;Carrier;55
1245;8572;RETRASO;Carrier;6
1246;8616;RETRASO;Carrier;36
1247;8625;RETRASO;Carrier;14
1248;8633;RETRASO;Carrier;95
1249;8634;RETRASO;Carrier;20
1250;8636;RETRASO;Carrier;72
1251;8660;RETRASO;Carrier;6
1252;8670;RETRASO;Carrier;57
1253;8673;RETRASO;Carrier;18
1254;8684;RETRASO;Carrier;19
1255;8749;RETRASO;Carrier;49
1256;8765;RETRASO;Carrier;19
1257;8773;RETRASO;Carrier;43
1258;8818;RETRASO;Carrier;110
1259;8867;RETRASO;Carrier;25
1260;8869;RETRASO;Carrier;115
1261;8878;RETRASO;Carrier;6
1262;8893;RETRASO;Carrier;32
1263;8951;RETRASO;Carrier;8
1264;8970;RETRASO;Carrier;9
1265;8974;RETRASO;Carrier;1
1266;8975;RETRASO;Carrier;51
1267;9008;RETRASO;Carrier;66
1268;9034;RETRASO;Carrier;21
1269;9047;RETRASO;Carrier;100
1270;9058;RETRASO;Carrier;17
1271;9059;RETRASO;Carrier;8
1272;9061;RETRASO;Carrier;27
1273;9065;RETRASO;Carrier;28
1274;9067;RETRASO;Carrier;23
1275;9094;RETRASO;Carrier;11
1276;9104;RETRASO;Carrier;75
1277;9121;RETRASO;Carrier;184
1278;9123;RETRASO;Carrier;15
1279;9165;RETRASO;Carrier;14
1280;9176;RETRASO;Carrier;10
1281;9196;RETRASO;Carrier;6
1282;9214;RETRASO;Carrier;7
1283;9218;RETRASO;Carrier;21
1284;9229;RETRASO;Carrier;32
1285;9260;RETRASO;Carrier;31
1286;9274;RETRASO;Carrier;38
1287;9306;RETRASO;Carrier;7
1288;9309;RETRASO;Carrier;28
1289;9312;RETRASO;Carrier;9
1290;9328;RETRASO;Carrier;8
1291;9330;RETRASO;Carrier;18
1292;9332;RETRASO;Carrier;7
1293;9340;RETRASO;Carrier;4
1294;9380;RETRASO;Carrier;18
1295;9405;RETRASO;Carrier;19
1296;9407;RETRASO;Carrier;13
1297;9408;RETRASO;Carrier;11
1298;9422;RETRASO;Carrier;7
1299;9423;RETRASO;Carrier;81
1300;9428;RETRASO;Carrier;28
1301;9533;RETRASO;Carrier;94
1302;9534;RETRASO;Carrier;4
1303;9536;RETRASO;Carrier;12
1304;9546;RETRASO;Carrier;48
1305;9561;RETRASO;Carrier;41
1306;9562;RETRASO;Carrier;6
1307;9563;RETRASO;Carrier;16
1308;9577;RETRASO;Carrier;18
1309;9586;RETRASO;Carrier;5
1310;9614;RETRASO;Carrier;14
1311;9616;RETRASO;Carrier;7
1312;9628;RETRASO;Carrier;8
1313;9633;RETRASO;Carrier;20
1314;9639;RETRASO;Carrier;9
1315;9647;RETRASO;Carrier;33
1316;9656;RETRASO;Carrier;64
1317;9680;RETRASO;Carrier;65
1318;9692;RETRASO;Carrier;136
1319;9697;RETRASO;Carrier;9
1320;9739;RETRASO;Carrier;16
1321;9806;RETRASO;Carrier;8
1322;9808;RETRASO;Carrier;14
1323;9836;RETRASO;Carrier;7
1324;9839;RETRASO;Carrier;69
1325;9879;RETRASO;Carrier;19
1326;9921;RETRASO;Carrier;57
1327;9925;RETRASO;Carrier;10
1328;9941;RETRASO;Carrier;19
1329;9957;RETRASO;Carrier;3
1330;9976;RETRASO;Carrier;13
1331;9988;RETRASO;Carrier;22
1332;9989;RETRASO;Carrier;6
1333;9994;RETRASO;Carrier;71
1334;9997;RETRASO;Carrier;30
1335;10000;RETRASO;Carrier;2
1336;10006;RETRASO;Carrier;24
1337;10036;RETRASO;Carrier;42
1338;10058;RETRASO;Carrier;8
1339;10066;RETRASO;Carrier;6
1340;10089;RETRASO;Carrier;1
1341;10091;RETRASO;Carrier;23
1342;10108;RETRASO;Carrier;3
1343;10113;RETRASO;Carrier;76
1344;10119;RETRASO;Carrier;85
1345;10148;RETRASO;Carrier;36
1346;10183;RETRASO;Carrier;1
1347;10192;RETRASO;Carrier;282
1348;10194;RETRASO;Carrier;40
1349;10200;RETRASO;Carrier;40
1350;10215;RETRASO;Carrier;27
1351;10217;RETRASO;Carrier;8
1352;10220;RETRASO;Carrier;45
1353;10221;RETRASO;Carrier;24
1354;10231;RETRASO;Carrier;6
1355;10236;RETRASO;Carrier;28
1356;10241;RETRASO;Carrier;19
1357;10244;RETRASO;Carrier;1
1358;10249;RETRASO;Carrier;40
1359;10254;RETRASO;Carrier;12
1360;10257;RETRASO;Carrier;20
1361;10266;RETRASO;Carrier;6
1362;10268;RETRASO;Carrier;87
1363;10273;RETRASO;Carrier;3
1364;10277;RETRASO;Carrier;3
1365;10280;RETRASO;Carrier;3
1366;10283;RETRASO;Carrier;6
1367;10291;RETRASO;Carrier;58
1368;10308;RETRASO;Carrier;51
1369;10318;RETRASO;Carrier;38
1370;10320;RETRASO;Carrier;17
1371;10322;RETRASO;Carrier;23
1372;10333;RETRASO;Carrier;29
1373;10350;RETRASO;Carrier;100
1374;10361;RETRASO;Carrier;19
1375;10363;RETRASO;Carrier;10
1376;10365;RETRASO;Carrier;48
1377;10367;RETRASO;Carrier;45
1378;10382;RETRASO;Carrier;159
1379;10389;RETRASO;Carrier;49
1380;10394;RETRASO;Carrier;134
1381;10403;RETRASO;Carrier;33
1382;10413;RETRASO;Carrier;10
1383;10423;RETRASO;Carrier;31
1384;10448;RETRASO;Carrier;29
1385;10469;RETRASO;Carrier;14
1386;10503;RETRASO;Carrier;18
1387;10517;RETRASO;Carrier;6
1388;10534;RETRASO;Carrier;7
1389;10545;RETRASO;Carrier;169
1390;10598;RETRASO;Carrier;15
1391;10606;RETRASO;Carrier;10
1392;10623;RETRASO;Carrier;16
1393;10629;RETRASO;Carrier;16
1394;10631;RETRASO;Carrier;16
1395;10637;RETRASO;Carrier;10
1396;10667;RETRASO;Carrier;24
1397;10688;RETRASO;Carrier;30
1398;10697;RETRASO;Carrier;23
1399;10700;RETRASO;Carrier;22
1400;10701;RETRASO;Carrier;14
1401;10722;RETRASO;Carrier;14
1402;10724;RETRASO;Carrier;15
1403;10739;RETRASO;Carrier;147
1404;10740;RETRASO;Carrier;22
1405;10743;RETRASO;Carrier;6
1406;10745;RETRASO;Carrier;23
1407;10753;RETRASO;Carrier;91
1408;10768;RETRASO;Carrier;17
1409;10776;RETRASO;Carrier;34
1410;10788;RETRASO;Carrier;4
1411;10799;RETRASO;Carrier;7
1412;10803;RETRASO;Carrier;5
1413;10806;RETRASO;Carrier;58
1414;10812;RETRASO;Carrier;19
1415;10820;RETRASO;Carrier;22
1416;10833;RETRASO;Carrier;20
1417;10842;RETRASO;Carrier;19
1418;10847;RETRASO;Carrier;6
1419;10856;RETRASO;Carrier;48
1420;10862;RETRASO;Carrier;19
1421;10863;RETRASO;Carrier;13
1422;10867;RETRASO;Carrier;15
1423;10882;RETRASO;Carrier;2
1424;10886;RETRASO;Carrier;11
1425;10888;RETRASO;Carrier;29
1426;10889;RETRASO;Carrier;31
1427;10897;RETRASO;Carrier;14
1428;10898;RETRASO;Carrier;51
1429;10901;RETRASO;Carrier;114
1430;10906;RETRASO;Carrier;49
1431;10913;RETRASO;Carrier;6
1432;10914;RETRASO;Carrier;9
1433;10915;RETRASO;Carrier;21
1434;10922;RETRASO;Carrier;7
1435;10935;RETRASO;Carrier;40
1436;10936;RETRASO;Carrier;6
1437;10937;RETRASO;Carrier;6
1438;10944;RETRASO;Carrier;11
1439;10948;RETRASO;Carrier;16
1440;10949;RETRASO;Carrier;40
1441;10956;RETRASO;Carrier;11
1442;10971;RETRASO;Carrier;41
1443;10972;RETRASO;Carrier;85
1444;10975;RETRASO;Carrier;17
1445;10996;RETRASO;Carrier;6
1446;10998;RETRASO;Carrier;74
1447;11001;RETRASO;Carrier;46
1448;11006;RETRASO;Carrier;24
1449;11007;RETRASO;Carrier;8
1450;11012;RETRASO;Carrier;17
1451;11015;RETRASO;Carrier;40
1452;11069;RETRASO;Carrier;7
1453;11070;RETRASO;Carrier;7
1454;11075;RETRASO;Carrier;12
1455;11081;RETRASO;Carrier;14
1456;11085;RETRASO;Carrier;11
1457;11089;RETRASO;Carrier;16
1458;11090;RETRASO;Carrier;20
1459;11092;RETRASO;Carrier;23
1460;11111;RETRASO;Carrier;10
1461;11125;RETRASO;Carrier;48
1462;11139;RETRASO;Carrier;39
1463;11146;RETRASO;Carrier;11
1464;11226;RETRASO;Carrier;79
1465;11245;RETRASO;Carrier;3
1466;11273;RETRASO;Carrier;55
1467;11281;RETRASO;Carrier;197
1468;11296;RETRASO;Carrier;1
1469;11299;RETRASO;Carrier;23
1470;11314;RETRASO;Carrier;15
1471;11323;RETRASO;Carrier;34
1472;11324;RETRASO;Carrier;16
1473;11344;RETRASO;Carrier;26
1474;11374;RETRASO;Carrier;16
1475;11396;RETRASO;Carrier;22
1476;11462;RETRASO;Carrier;13
1477;11492;RETRASO;Carrier;28
1478;11501;RETRASO;Carrier;14
1479;11554;RETRASO;Carrier;62
1480;11556;RETRASO;Carrier;18
1481;11576;RETRASO;Carrier;74
1482;11594;RETRASO;Carrier;8
1483;11619;RETRASO;Carrier;426
1484;11622;RETRASO;Carrier;15
1485;11628;RETRASO;Carrier;52
1486;11701;RETRASO;Carrier;9
1487;11746;RETRASO;Carrier;34
1488;11754;RETRASO;Carrier;23
1489;11773;RETRASO;Carrier;46
1490;11830;RETRASO;Carrier;82
1491;11834;RETRASO;Carrier;32
1492;11836;RETRASO;Carrier;14
1493;11854;RETRASO;Carrier;9
1494;11859;RETRASO;Carrier;34
1495;11871;RETRASO;Carrier;21
1496;11895;RETRASO;Carrier;50
1497;11904;RETRASO;Carrier;272
1498;11908;RETRASO;Carrier;1
1499;11910;RETRASO;Carrier;200
1500;11970;RETRASO;Carrier;1
1501;11972;RETRASO;Carrier;7
1502;11982;RETRASO;Carrier;10
1503;12002;RETRASO;Carrier;9
1504;12030;RETRASO;Carrier;9
1505;12034;RETRASO;Carrier;115
1506;12049;RETRASO;Carrier;1
1507;12055;RETRASO;Carrier;17
1508;12067;RETRASO;Carrier;79
1509;12079;RETRASO;Carrier;10
1510;12090;RETRASO;Carrier;135
1511;12096;RETRASO;Carrier;65
1512;12099;RETRASO;Carrier;5
1513;12100;RETRASO;Carrier;7
1514;12106;RETRASO;Carrier;2
1515;12108;RETRASO;Carrier;19
1516;12115;RETRASO;Carrier;8
1517;12163;RETRASO;Carrier;21
1518;12189;RETRASO;Carrier;22
1519;12197;RETRASO;Carrier;25
1520;12198;RETRASO;Carrier;10
1521;12199;RETRASO;Carrier;12
1522;12201;RETRASO;Carrier;77
1523;12206;RETRASO;Carrier;14
1524;12213;RETRASO;Carrier;13
1525;12217;RETRASO;Carrier;9
1526;12219;RETRASO;Carrier;128
1527;12221;RETRASO;Carrier;64
1528;12225;RETRASO;Carrier;150
1529;12231;RETRASO;Carrier;92
1530;12238;RETRASO;Carrier;18
1531;12251;RETRASO;Carrier;60
1532;12256;RETRASO;Carrier;22
1533;12265;RETRASO;Carrier;14
1534;12276;RETRASO;Carrier;13
1535;12281;RETRASO;Carrier;5
1536;12289;RETRASO;Carrier;40
1537;12319;RETRASO;Carrier;10
1538;12341;RETRASO;Carrier;18
1539;12367;RETRASO;Carrier;16
1540;12372;RETRASO;Carrier;12
1541;12374;RETRASO;Carrier;23
1542;12376;RETRASO;Carrier;6
1543;12388;RETRASO;Carrier;25
1544;12390;RETRASO;Carrier;22
1545;12404;RETRASO;Carrier;31
1546;12423;RETRASO;Carrier;25
1547;12446;RETRASO;Carrier;50
1548;12451;RETRASO;Carrier;72
1549;12461;RETRASO;Carrier;11
1550;12480;RETRASO;Carrier;58
1551;12484;RETRASO;Carrier;33
1552;12512;RETRASO;Carrier;10
1553;12536;RETRASO;Carrier;175
1554;12538;RETRASO;Carrier;144
1555;12548;RETRASO;Carrier;36
1556;12560;RETRASO;Carrier;81
1557;12575;RETRASO;Carrier;48
1558;12588;RETRASO;Carrier;12
